x_grid	y_grid	x_um	y_um	O2	glucose	VEGF	lactate	pH	ECM_density	vascular_density	is_occupied	occupant_cell_id	occupant_type
95	19	955.0	195.0	37.84	4.7169	0.0000	1.0149	7.3797	0.5000	0.0000	False	-1	-1
96	19	965.0	195.0	37.88	4.7864	0.0000	1.0111	7.3798	0.5000	0.0000	False	-1	-1
97	19	975.0	195.0	37.92	4.8566	0.0000	1.0073	7.3799	0.5000	0.0000	False	-1	-1
98	19	985.0	195.0	34.96	3.4271	0.0000	1.0033	7.3799	0.5000	0.0000	True	2968	0
99	19	995.0	195.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	1003	4
0	20	5.0	205.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4868	3
1	20	15.0	205.0	37.66	4.7265	0.0000	1.0136	7.3797	0.5000	0.0000	True	5518	4
2	20	25.0	205.0	34.92	3.3559	0.0000	1.0077	7.3798	0.5000	0.0000	True	3149	0
3	20	35.0	205.0	34.89	3.2890	0.0000	1.0116	7.3798	0.5000	0.0000	True	2390	0
4	20	45.0	205.0	37.85	4.7242	0.0000	1.0155	7.3797	0.5000	0.0000	False	-1	-1
5	20	55.0	205.0	34.82	3.1619	0.0000	1.0193	7.3796	0.5000	0.0000	True	2238	0
6	20	65.0	205.0	36.59	3.8020	0.0000	1.0730	7.3785	0.5000	0.0000	False	-1	-1
7	20	75.0	205.0	38.61	4.5539	0.0000	1.0265	7.3795	0.5000	0.8000	False	-1	-1
8	20	85.0	205.0	37.79	4.1011	0.0000	1.0499	7.3790	0.5000	0.6000	True	577	4
9	20	95.0	205.0	37.69	4.4277	0.0000	1.0332	7.3793	0.5000	0.0000	False	-1	-1
10	20	105.0	205.0	37.66	4.3727	0.0000	1.0363	7.3793	0.5000	0.0000	False	-1	-1
11	20	115.0	205.0	34.63	2.8204	0.0000	1.0391	7.3792	0.5000	0.0000	True	2811	0
12	20	125.0	205.0	37.60	4.2706	0.0000	1.0420	7.3792	0.5000	0.0000	False	-1	-1
13	20	135.0	205.0	34.57	2.7219	0.0000	1.0448	7.3791	0.5000	0.0000	True	2989	0
14	20	145.0	205.0	36.95	3.7753	0.0000	1.0675	7.3786	0.5000	0.0000	True	91	4
15	20	155.0	205.0	37.52	4.1300	0.0000	1.0502	7.3790	0.5000	0.0000	False	-1	-1
16	20	165.0	205.0	34.50	2.5870	0.0000	1.0527	7.3789	0.5000	0.0000	True	2710	0
17	20	175.0	205.0	37.48	4.0476	0.0000	1.0551	7.3789	0.5000	0.0000	False	-1	-1
18	20	185.0	205.0	33.26	1.7092	0.0000	1.1074	7.3779	0.5000	0.0000	True	3434	1
19	20	195.0	205.0	37.44	3.9736	0.0000	1.0595	7.3788	0.5000	0.0000	False	-1	-1
20	20	205.0	205.0	34.22	2.2896	0.0000	1.0665	7.3787	0.5000	0.0000	True	3399	0
21	20	215.0	205.0	37.10	3.7077	0.0000	1.0733	7.3785	0.5000	0.0000	True	5489	4
22	20	225.0	205.0	37.96	3.7069	0.0000	1.0752	7.3785	0.5000	0.8000	True	5421	4
23	20	235.0	205.0	37.06	3.6434	0.0000	1.0770	7.3785	0.5000	0.0000	True	99	4
24	20	245.0	205.0	37.04	3.6106	0.0000	1.0787	7.3784	0.5000	0.0000	True	648	4
25	20	255.0	205.0	35.22	2.3797	0.0000	1.1503	7.3770	0.5000	0.0000	True	4495	2
26	20	265.0	205.0	37.30	3.7503	0.0000	1.0718	7.3786	0.5000	0.0000	False	-1	-1
27	20	275.0	205.0	37.29	3.7220	0.0000	1.0732	7.3785	0.5000	0.0000	False	-1	-1
28	20	285.0	205.0	37.27	3.6958	0.0000	1.0746	7.3785	0.5000	0.0000	False	-1	-1
29	20	295.0	205.0	37.26	3.6700	0.0000	1.0759	7.3785	0.5000	0.0000	False	-1	-1
30	20	305.0	205.0	37.24	3.6461	0.0000	1.0772	7.3785	0.5000	0.0000	False	-1	-1
31	20	315.0	205.0	37.23	3.6245	0.0000	1.0784	7.3784	0.5000	0.0000	False	-1	-1
32	20	325.0	205.0	37.22	3.6042	0.0000	1.0797	7.3784	0.5000	0.0000	False	-1	-1
33	20	335.0	205.0	34.21	2.0862	0.0000	1.0808	7.3784	0.5000	0.0000	True	1995	0
34	20	345.0	205.0	36.00	2.7702	0.0000	1.1318	7.3774	0.5000	0.0000	True	4015	1
35	20	355.0	205.0	33.89	1.8549	0.0000	1.0928	7.3781	0.5000	0.0000	True	2387	0
36	20	365.0	205.0	37.18	3.5412	0.0000	1.0838	7.3783	0.5000	0.0000	False	-1	-1
37	20	375.0	205.0	38.06	3.5674	0.0000	1.0846	7.3783	0.5000	0.8000	False	-1	-1
38	20	385.0	205.0	37.17	3.5144	0.0000	1.0854	7.3783	0.5000	0.0000	False	-1	-1
39	20	395.0	205.0	37.16	3.5011	0.0000	1.0860	7.3783	0.5000	0.0000	False	-1	-1
40	20	405.0	205.0	35.95	2.6888	0.0000	1.1266	7.3775	0.5000	0.0000	True	4504	2
41	20	415.0	205.0	37.52	3.3091	0.0000	1.0971	7.3781	0.5000	0.6000	True	1105	4
42	20	425.0	205.0	37.80	3.4972	0.0000	1.0874	7.3783	0.5000	0.6000	False	-1	-1
43	20	435.0	205.0	37.13	3.4642	0.0000	1.0876	7.3782	0.5000	0.0000	False	-1	-1
44	20	445.0	205.0	34.13	1.9585	0.0000	1.0878	7.3782	0.5000	0.0000	True	2550	0
45	20	455.0	205.0	36.83	3.2546	0.0000	1.0979	7.3780	0.5000	0.0000	True	120	4
46	20	465.0	205.0	37.13	3.4518	0.0000	1.0881	7.3782	0.5000	0.0000	False	-1	-1
47	20	475.0	205.0	34.12	1.9496	0.0000	1.0881	7.3782	0.5000	0.0000	True	2126	0
48	20	485.0	205.0	37.12	3.4494	0.0000	1.0882	7.3782	0.5000	0.0000	False	-1	-1
49	20	495.0	205.0	36.22	2.8491	0.0000	1.1183	7.3776	0.5000	0.0000	True	4385	2
50	20	505.0	205.0	37.50	3.2806	0.0000	1.0982	7.3780	0.5000	0.6000	True	1292	4
51	20	515.0	205.0	36.83	3.2519	0.0000	1.0980	7.3780	0.5000	0.0000	True	118	4
52	20	525.0	205.0	38.01	3.4901	0.0000	1.0877	7.3782	0.5000	0.8000	False	-1	-1
53	20	535.0	205.0	37.13	3.4549	0.0000	1.0874	7.3783	0.5000	0.0000	False	-1	-1
54	20	545.0	205.0	37.13	3.4568	0.0000	1.0871	7.3783	0.5000	0.0000	True	4841	3
55	20	555.0	205.0	37.13	3.4591	0.0000	1.0868	7.3783	0.5000	0.0000	False	-1	-1
56	20	565.0	205.0	37.13	3.4625	0.0000	1.0864	7.3783	0.5000	0.0000	False	-1	-1
57	20	575.0	205.0	35.03	2.0675	0.0000	1.1660	7.3767	0.5000	0.0000	True	4623	2
58	20	585.0	205.0	37.14	3.4740	0.0000	1.0854	7.3783	0.5000	0.0000	False	-1	-1
59	20	595.0	205.0	34.14	1.9827	0.0000	1.0847	7.3783	0.5000	0.0000	True	2676	0
60	20	605.0	205.0	37.15	3.4934	0.0000	1.0839	7.3783	0.5000	0.0000	False	-1	-1
61	20	615.0	205.0	37.15	3.5054	0.0000	1.0831	7.3783	0.5000	0.0000	False	-1	-1
62	20	625.0	205.0	35.96	2.7191	0.0000	1.1322	7.3774	0.5000	0.0000	True	3804	1
63	20	635.0	205.0	34.17	2.0338	0.0000	1.0813	7.3784	0.5000	0.0000	True	2320	0
64	20	645.0	205.0	37.18	3.5504	0.0000	1.0803	7.3784	0.5000	0.0000	False	-1	-1
65	20	655.0	205.0	36.89	3.3681	0.0000	1.0893	7.3782	0.5000	0.0000	False	-1	-1
66	20	665.0	205.0	37.20	3.5856	0.0000	1.0783	7.3784	0.5000	0.0000	False	-1	-1
67	20	675.0	205.0	37.80	3.4412	0.0000	1.0874	7.3783	0.5000	0.8000	True	5619	4
68	20	685.0	205.0	37.22	3.6209	0.0000	1.0764	7.3785	0.5000	0.0000	False	-1	-1
69	20	695.0	205.0	37.23	3.6384	0.0000	1.0753	7.3785	0.5000	0.0000	False	-1	-1
70	20	705.0	205.0	34.24	2.1574	0.0000	1.0742	7.3785	0.5000	0.0000	True	2743	0
71	20	715.0	205.0	36.35	3.0783	0.0000	1.1030	7.3779	0.5000	0.0000	True	4720	2
72	20	725.0	205.0	37.27	3.7009	0.0000	1.0717	7.3786	0.5000	0.0000	False	-1	-1
73	20	735.0	205.0	37.28	3.7254	0.0000	1.0704	7.3786	0.5000	0.0000	False	-1	-1
74	20	745.0	205.0	37.30	3.7523	0.0000	1.0690	7.3786	0.5000	0.0000	False	-1	-1
75	20	755.0	205.0	34.31	2.2796	0.0000	1.0676	7.3786	0.5000	0.0000	True	2084	0
76	20	765.0	205.0	37.33	3.8088	0.0000	1.0661	7.3787	0.5000	0.0000	False	-1	-1
77	20	775.0	205.0	34.35	2.3401	0.0000	1.0645	7.3787	0.5000	0.0000	True	2289	0
78	20	785.0	205.0	37.37	3.8724	0.0000	1.0628	7.3787	0.5000	0.0000	False	-1	-1
79	20	795.0	205.0	37.39	3.9070	0.0000	1.0610	7.3788	0.5000	0.0000	False	-1	-1
80	20	805.0	205.0	36.21	3.1438	0.0000	1.1091	7.3778	0.5000	0.0000	True	4177	1
81	20	815.0	205.0	36.83	3.5824	0.0000	1.0769	7.3785	0.5000	0.0000	True	5643	3
82	20	825.0	205.0	38.03	3.8500	0.0000	1.0646	7.3787	0.5000	0.8000	True	940	4
83	20	835.0	205.0	37.18	3.8629	0.0000	1.0621	7.3788	0.5000	0.0000	False	-1	-1
84	20	845.0	205.0	37.50	4.1038	0.0000	1.0497	7.3790	0.5000	0.0000	True	5435	4
85	20	855.0	205.0	36.02	3.1455	0.0000	1.1071	7.3779	0.5000	0.0000	True	3777	1
86	20	865.0	205.0	37.55	4.1894	0.0000	1.0445	7.3791	0.5000	0.0000	False	-1	-1
87	20	875.0	205.0	34.57	2.7358	0.0000	1.0418	7.3792	0.5000	0.0000	True	3080	0
88	20	885.0	205.0	37.30	4.0853	0.0000	1.0489	7.3790	0.5000	0.0000	False	-1	-1
89	20	895.0	205.0	37.63	4.3377	0.0000	1.0358	7.3793	0.5000	0.0000	False	-1	-1
90	20	905.0	205.0	34.36	2.6932	0.0000	1.0426	7.3791	0.5000	0.0000	True	3041	0
91	20	915.0	205.0	37.49	4.3011	0.0000	1.0343	7.3793	0.5000	0.0000	True	1785	5
92	20	925.0	205.0	37.50	3.9307	0.0000	1.0560	7.3789	0.5000	0.6000	True	4374	2
93	20	935.0	205.0	37.46	4.3743	0.0000	1.0327	7.3793	0.5000	0.0000	True	154	4
94	20	945.0	205.0	37.50	4.4407	0.0000	1.0291	7.3794	0.5000	0.0000	True	5316	4
95	20	955.0	205.0	37.84	4.7092	0.0000	1.0154	7.3797	0.5000	0.0000	False	-1	-1
96	20	965.0	205.0	37.88	4.7806	0.0000	1.0115	7.3798	0.5000	0.0000	False	-1	-1
97	20	975.0	205.0	38.77	4.8562	0.0000	1.0075	7.3799	0.5000	0.8000	False	-1	-1
98	20	985.0	205.0	37.96	4.9252	0.0000	1.0035	7.3799	0.5000	0.0000	False	-1	-1
99	20	995.0	205.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4973	3
0	21	5.0	215.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
1	21	15.0	215.0	37.96	4.9246	0.0000	1.0037	7.3799	0.5000	0.0000	False	-1	-1
2	21	25.0	215.0	37.92	4.8522	0.0000	1.0079	7.3798	0.5000	0.0000	False	-1	-1
3	21	35.0	215.0	37.88	4.7835	0.0000	1.0119	7.3798	0.5000	0.0000	False	-1	-1
4	21	45.0	215.0	36.65	3.9170	0.0000	1.0559	7.3789	0.5000	0.0000	True	4366	2
5	21	55.0	215.0	37.81	4.6530	0.0000	1.0198	7.3796	0.5000	0.0000	False	-1	-1
6	21	65.0	215.0	37.78	4.5914	0.0000	1.0235	7.3795	0.5000	0.0000	True	3892	1
7	21	75.0	215.0	38.60	4.5419	0.0000	1.0272	7.3795	0.5000	0.8000	False	-1	-1
8	21	85.0	215.0	37.72	4.4708	0.0000	1.0307	7.3794	0.5000	0.0000	False	-1	-1
9	21	95.0	215.0	36.48	3.6119	0.0000	1.0841	7.3783	0.5000	0.0000	True	4299	1
10	21	105.0	215.0	37.35	4.1553	0.0000	1.0473	7.3791	0.5000	0.0000	True	82	4
11	21	115.0	215.0	37.62	4.3015	0.0000	1.0403	7.3792	0.5000	0.0000	False	-1	-1
12	21	125.0	215.0	37.29	4.0501	0.0000	1.0532	7.3789	0.5000	0.0000	True	5236	4
13	21	135.0	215.0	37.56	4.1997	0.0000	1.0462	7.3791	0.5000	0.0000	False	-1	-1
14	21	145.0	215.0	37.54	4.1515	0.0000	1.0490	7.3790	0.5000	0.0000	False	-1	-1
15	21	155.0	215.0	35.11	2.5047	0.0000	1.1518	7.3770	0.5000	0.0000	True	4309	1
16	21	165.0	215.0	36.28	3.2602	0.0000	1.1044	7.3779	0.5000	0.0000	True	3866	1
17	21	175.0	215.0	37.16	3.8193	0.0000	1.0668	7.3787	0.5000	0.0000	True	94	4
18	21	185.0	215.0	37.44	3.9796	0.0000	1.0591	7.3788	0.5000	0.0000	True	1789	5
19	21	195.0	215.0	37.42	3.9428	0.0000	1.0613	7.3788	0.5000	0.0000	False	-1	-1
20	21	205.0	215.0	37.40	3.9074	0.0000	1.0634	7.3787	0.5000	0.0000	False	-1	-1
21	21	215.0	215.0	37.38	3.8742	0.0000	1.0653	7.3787	0.5000	0.0000	False	-1	-1
22	21	225.0	215.0	38.23	3.8683	0.0000	1.0672	7.3787	0.5000	0.8000	False	-1	-1
23	21	235.0	215.0	37.34	3.8074	0.0000	1.0691	7.3786	0.5000	0.0000	False	-1	-1
24	21	245.0	215.0	37.32	3.7734	0.0000	1.0710	7.3786	0.5000	0.0000	False	-1	-1
25	21	255.0	215.0	34.00	2.0413	0.0000	1.0826	7.3783	0.5000	0.0000	True	2534	0
26	21	265.0	215.0	36.08	2.9108	0.0000	1.1242	7.3775	0.5000	0.0000	True	3932	1
27	21	275.0	215.0	37.27	3.6814	0.0000	1.0757	7.3785	0.5000	0.0000	False	-1	-1
28	21	285.0	215.0	37.25	3.6542	0.0000	1.0771	7.3785	0.5000	0.0000	True	3847	1
29	21	295.0	215.0	36.03	2.8273	0.0000	1.1285	7.3774	0.5000	0.0000	False	-1	-1
30	21	305.0	215.0	36.92	3.4024	0.0000	1.0899	7.3782	0.5000	0.0000	True	103	4
31	21	315.0	215.0	33.90	1.8800	0.0000	1.0911	7.3782	0.5000	0.0000	True	5245	4
32	21	325.0	215.0	37.19	3.5589	0.0000	1.0824	7.3784	0.5000	0.0000	False	-1	-1
33	21	335.0	215.0	37.18	3.5402	0.0000	1.0836	7.3783	0.5000	0.0000	False	-1	-1
34	21	345.0	215.0	37.17	3.5235	0.0000	1.0847	7.3783	0.5000	0.0000	False	-1	-1
35	21	355.0	215.0	37.16	3.5078	0.0000	1.0857	7.3783	0.5000	0.0000	False	-1	-1
36	21	365.0	215.0	35.96	2.6934	0.0000	1.1367	7.3773	0.5000	0.0000	True	4090	1
37	21	375.0	215.0	37.73	3.3155	0.0000	1.0975	7.3780	0.5000	0.8000	True	5493	4
38	21	385.0	215.0	36.84	3.2657	0.0000	1.0983	7.3780	0.5000	0.0000	True	716	4
39	21	395.0	215.0	36.83	3.2520	0.0000	1.0990	7.3780	0.5000	0.0000	True	1104	4
40	21	405.0	215.0	37.12	3.4392	0.0000	1.0896	7.3782	0.5000	0.0000	False	-1	-1
41	21	415.0	215.0	37.12	3.4289	0.0000	1.0901	7.3782	0.5000	0.0000	False	-1	-1
42	21	425.0	215.0	36.51	3.0201	0.0000	1.1104	7.3778	0.5000	0.0000	True	5570	3
43	21	435.0	215.0	35.91	2.6139	0.0000	1.1307	7.3774	0.5000	0.0000	True	4463	2
44	21	445.0	215.0	37.10	3.4082	0.0000	1.0909	7.3782	0.5000	0.0000	False	-1	-1
45	21	455.0	215.0	37.10	3.4044	0.0000	1.0910	7.3782	0.5000	0.0000	False	-1	-1
46	21	465.0	215.0	37.10	3.4018	0.0000	1.0911	7.3782	0.5000	0.0000	False	-1	-1
47	21	475.0	215.0	37.10	3.3996	0.0000	1.0911	7.3782	0.5000	0.0000	False	-1	-1
48	21	485.0	215.0	37.10	3.3995	0.0000	1.0912	7.3782	0.5000	0.0000	False	-1	-1
49	21	495.0	215.0	37.10	3.3993	0.0000	1.0913	7.3782	0.5000	0.0000	False	-1	-1
50	21	505.0	215.0	35.90	2.6000	0.0000	1.1412	7.3772	0.5000	0.0000	True	3465	1
51	21	515.0	215.0	37.77	3.4305	0.0000	1.0909	7.3782	0.5000	0.6000	False	-1	-1
52	21	525.0	215.0	37.98	3.4417	0.0000	1.0907	7.3782	0.5000	0.8000	False	-1	-1
53	21	535.0	215.0	36.50	3.0055	0.0000	1.1104	7.3778	0.5000	0.0000	False	-1	-1
54	21	545.0	215.0	34.10	1.9074	0.0000	1.0901	7.3782	0.5000	0.0000	True	2264	0
55	21	555.0	215.0	36.80	3.2099	0.0000	1.0997	7.3780	0.5000	0.0000	True	126	4
56	21	565.0	215.0	34.10	1.9134	0.0000	1.0893	7.3782	0.5000	0.0000	True	3191	0
57	21	575.0	215.0	34.11	1.9186	0.0000	1.0889	7.3782	0.5000	0.0000	True	1825	0
58	21	585.0	215.0	34.11	1.9254	0.0000	1.0882	7.3782	0.5000	0.0000	True	2744	0
59	21	595.0	215.0	37.11	3.4345	0.0000	1.0875	7.3783	0.5000	0.0000	False	-1	-1
60	21	605.0	215.0	37.12	3.4455	0.0000	1.0867	7.3783	0.5000	0.0000	False	-1	-1
61	21	615.0	215.0	34.13	1.9579	0.0000	1.0858	7.3783	0.5000	0.0000	True	2491	0
62	21	625.0	215.0	36.84	3.2722	0.0000	1.0950	7.3781	0.5000	0.0000	True	204	4
63	21	635.0	215.0	37.14	3.4875	0.0000	1.0840	7.3783	0.5000	0.0000	False	-1	-1
64	21	645.0	215.0	37.15	3.5048	0.0000	1.0829	7.3783	0.5000	0.0000	False	-1	-1
65	21	655.0	215.0	37.17	3.5231	0.0000	1.0819	7.3784	0.5000	0.0000	True	5567	4
66	21	665.0	215.0	37.18	3.5413	0.0000	1.0809	7.3784	0.5000	0.0000	False	-1	-1
67	21	675.0	215.0	38.07	3.5938	0.0000	1.0798	7.3784	0.5000	0.8000	False	-1	-1
68	21	685.0	215.0	37.20	3.5780	0.0000	1.0788	7.3784	0.5000	0.0000	False	-1	-1
69	21	695.0	215.0	37.21	3.5962	0.0000	1.0777	7.3784	0.5000	0.0000	False	-1	-1
70	21	705.0	215.0	37.22	3.6159	0.0000	1.0765	7.3785	0.5000	0.0000	False	-1	-1
71	21	715.0	215.0	36.93	3.4375	0.0000	1.0853	7.3783	0.5000	0.0000	True	5439	4
72	21	725.0	215.0	37.24	3.6610	0.0000	1.0740	7.3785	0.5000	0.0000	False	-1	-1
73	21	735.0	215.0	34.26	2.1864	0.0000	1.0726	7.3785	0.5000	0.0000	True	2803	0
74	21	745.0	215.0	37.27	3.7144	0.0000	1.0711	7.3786	0.5000	0.0000	False	-1	-1
75	21	755.0	215.0	37.29	3.7429	0.0000	1.0697	7.3786	0.5000	0.0000	False	-1	-1
76	21	765.0	215.0	37.31	3.7732	0.0000	1.0681	7.3786	0.5000	0.0000	False	-1	-1
77	21	775.0	215.0	37.33	3.8057	0.0000	1.0663	7.3787	0.5000	0.0000	False	-1	-1
78	21	785.0	215.0	37.35	3.8391	0.0000	1.0646	7.3787	0.5000	0.0000	False	-1	-1
79	21	795.0	215.0	34.37	2.3748	0.0000	1.0627	7.3787	0.5000	0.0000	True	2914	0
80	21	805.0	215.0	37.09	3.7129	0.0000	1.0707	7.3786	0.5000	0.0000	True	1193	4
81	21	815.0	215.0	37.41	3.9528	0.0000	1.0585	7.3788	0.5000	0.0000	False	-1	-1
82	21	825.0	215.0	38.03	3.8273	0.0000	1.0661	7.3787	0.5000	0.8000	True	937	4
83	21	835.0	215.0	37.16	3.8359	0.0000	1.0635	7.3787	0.5000	0.0000	True	5519	4
84	21	845.0	215.0	37.49	4.0782	0.0000	1.0510	7.3790	0.5000	0.0000	False	-1	-1
85	21	855.0	215.0	34.51	2.6213	0.0000	1.0484	7.3790	0.5000	0.0000	True	3072	0
86	21	865.0	215.0	37.23	3.9666	0.0000	1.0557	7.3789	0.5000	0.0000	True	152	4
87	21	875.0	215.0	37.56	4.2144	0.0000	1.0430	7.3791	0.5000	0.0000	False	-1	-1
88	21	885.0	215.0	33.49	2.0154	0.0000	1.0750	7.3785	0.5000	0.0000	True	4732	2
89	21	895.0	215.0	37.32	4.1195	0.0000	1.0468	7.3791	0.5000	0.0000	True	158	4
90	21	905.0	215.0	37.65	4.3767	0.0000	1.0336	7.3793	0.5000	0.0000	False	-1	-1
91	21	915.0	215.0	37.09	4.0363	0.0000	1.0502	7.3790	0.5000	0.0000	True	4933	3
92	21	925.0	215.0	37.72	4.4984	0.0000	1.0268	7.3795	0.5000	0.0000	False	-1	-1
93	21	935.0	215.0	38.21	4.4235	0.0000	1.0283	7.3794	0.5000	0.6000	True	1472	5
94	21	945.0	215.0	37.50	4.4314	0.0000	1.0296	7.3794	0.5000	0.0000	True	155	4
95	21	955.0	215.0	37.54	4.5018	0.0000	1.0258	7.3795	0.5000	0.0000	True	5429	4
96	21	965.0	215.0	37.88	4.7750	0.0000	1.0118	7.3798	0.5000	0.0000	False	-1	-1
97	21	975.0	215.0	38.77	4.8525	0.0000	1.0077	7.3798	0.5000	0.8000	False	-1	-1
98	21	985.0	215.0	37.96	4.9233	0.0000	1.0036	7.3799	0.5000	0.0000	False	-1	-1
99	21	995.0	215.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	4574	2
0	22	5.0	225.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	1488	5
1	22	15.0	225.0	37.96	4.9228	0.0000	1.0038	7.3799	0.5000	0.0000	False	-1	-1
2	22	25.0	225.0	38.48	4.6568	0.0000	1.0180	7.3796	0.5000	0.8000	True	5487	4
3	22	35.0	225.0	38.73	4.7833	0.0000	1.0121	7.3798	0.5000	0.8000	False	-1	-1
4	22	45.0	225.0	38.41	4.5214	0.0000	1.0262	7.3795	0.5000	0.8000	True	5325	4
5	22	55.0	225.0	38.66	4.6526	0.0000	1.0202	7.3796	0.5000	0.8000	False	-1	-1
6	22	65.0	225.0	38.34	4.3954	0.0000	1.0340	7.3793	0.5000	0.8000	True	576	4
7	22	75.0	225.0	37.44	4.3187	0.0000	1.0378	7.3792	0.5000	0.0000	True	581	4
8	22	85.0	225.0	38.57	4.4696	0.0000	1.0314	7.3794	0.5000	0.8000	False	-1	-1
9	22	95.0	225.0	38.53	4.4105	0.0000	1.0349	7.3793	0.5000	0.8000	False	-1	-1
10	22	105.0	225.0	38.50	4.3537	0.0000	1.0382	7.3792	0.5000	0.8000	False	-1	-1
11	22	115.0	225.0	38.47	4.2996	0.0000	1.0413	7.3792	0.5000	0.8000	False	-1	-1
12	22	125.0	225.0	38.44	4.2480	0.0000	1.0443	7.3791	0.5000	0.8000	False	-1	-1
13	22	135.0	225.0	36.95	3.7780	0.0000	1.0673	7.3787	0.5000	0.0000	False	-1	-1
14	22	145.0	225.0	38.10	3.9534	0.0000	1.0602	7.3788	0.5000	0.8000	False	-1	-1
15	22	155.0	225.0	38.36	4.1015	0.0000	1.0531	7.3789	0.5000	0.8000	True	578	4
16	22	165.0	225.0	38.34	4.0567	0.0000	1.0558	7.3789	0.5000	0.8000	False	-1	-1
17	22	175.0	225.0	38.03	3.8236	0.0000	1.0683	7.3786	0.5000	0.8000	True	93	4
18	22	185.0	225.0	38.09	3.8253	0.0000	1.0657	7.3787	0.5000	0.8000	False	-1	-1
19	22	195.0	225.0	37.40	3.9126	0.0000	1.0630	7.3787	0.5000	0.0000	False	-1	-1
20	22	205.0	225.0	37.96	3.7070	0.0000	1.0751	7.3785	0.5000	0.8000	True	5486	4
21	22	215.0	225.0	38.23	3.8688	0.0000	1.0672	7.3787	0.5000	0.8000	False	-1	-1
22	22	225.0	225.0	38.21	3.8353	0.0000	1.0692	7.3786	0.5000	0.8000	False	-1	-1
23	22	235.0	225.0	37.89	3.6012	0.0000	1.0811	7.3784	0.5000	0.8000	True	5545	4
24	22	245.0	225.0	37.89	3.5715	0.0000	1.0830	7.3783	0.5000	0.8000	True	5454	4
25	22	255.0	225.0	36.98	3.5041	0.0000	1.0848	7.3783	0.5000	0.0000	True	1415	4
26	22	265.0	225.0	38.15	3.7083	0.0000	1.0764	7.3785	0.5000	0.8000	False	-1	-1
27	22	275.0	225.0	38.12	3.6739	0.0000	1.0780	7.3784	0.5000	0.8000	False	-1	-1
28	22	285.0	225.0	38.10	3.6463	0.0000	1.0795	7.3784	0.5000	0.8000	False	-1	-1
29	22	295.0	225.0	37.80	3.4237	0.0000	1.0909	7.3782	0.5000	0.8000	True	719	4
30	22	305.0	225.0	38.07	3.5939	0.0000	1.0823	7.3784	0.5000	0.8000	False	-1	-1
31	22	315.0	225.0	37.18	3.5368	0.0000	1.0837	7.3783	0.5000	0.0000	False	-1	-1
32	22	325.0	225.0	36.89	2.7684	0.0000	1.1350	7.3773	0.5000	0.8000	True	3694	1
33	22	335.0	225.0	37.75	3.3354	0.0000	1.0962	7.3781	0.5000	0.8000	True	107	4
34	22	345.0	225.0	37.83	3.3673	0.0000	1.0923	7.3782	0.5000	0.8000	False	-1	-1
35	22	355.0	225.0	37.73	3.3025	0.0000	1.0984	7.3780	0.5000	0.8000	True	105	4
36	22	365.0	225.0	37.43	3.0926	0.0000	1.1094	7.3778	0.5000	0.8000	True	642	4
37	22	375.0	225.0	36.62	3.0829	0.0000	1.1053	7.3779	0.5000	0.0000	True	5360	4
38	22	385.0	225.0	37.70	3.2599	0.0000	1.1011	7.3780	0.5000	0.8000	True	110	4
39	22	395.0	225.0	37.70	3.2461	0.0000	1.1018	7.3780	0.5000	0.8000	True	111	4
40	22	405.0	225.0	37.98	3.4320	0.0000	1.0925	7.3782	0.5000	0.8000	False	-1	-1
41	22	415.0	225.0	37.10	2.8323	0.0000	1.1230	7.3775	0.5000	0.8000	True	4994	3
42	22	425.0	225.0	37.96	3.4094	0.0000	1.0933	7.3781	0.5000	0.8000	False	-1	-1
43	22	435.0	225.0	36.78	3.1650	0.0000	1.1036	7.3779	0.5000	0.0000	True	113	4
44	22	445.0	225.0	36.23	2.2258	0.0000	1.1638	7.3767	0.5000	0.8000	True	4920	3
45	22	455.0	225.0	37.67	3.1987	0.0000	1.1039	7.3779	0.5000	0.8000	True	5106	4
46	22	465.0	225.0	37.95	3.3916	0.0000	1.0940	7.3781	0.5000	0.8000	False	-1	-1
47	22	475.0	225.0	37.95	3.3897	0.0000	1.0940	7.3781	0.5000	0.8000	False	-1	-1
48	22	485.0	225.0	37.95	3.3898	0.0000	1.0941	7.3781	0.5000	0.8000	False	-1	-1
49	22	495.0	225.0	37.07	3.3512	0.0000	1.0941	7.3781	0.5000	0.0000	False	-1	-1
50	22	505.0	225.0	37.95	3.3906	0.0000	1.0941	7.3781	0.5000	0.8000	False	-1	-1
51	22	515.0	225.0	37.95	3.3931	0.0000	1.0938	7.3781	0.5000	0.8000	False	-1	-1
52	22	525.0	225.0	37.96	3.3953	0.0000	1.0936	7.3781	0.5000	0.8000	False	-1	-1
53	22	535.0	225.0	37.96	3.3967	0.0000	1.0933	7.3781	0.5000	0.8000	False	-1	-1
54	22	545.0	225.0	37.67	3.2034	0.0000	1.1030	7.3779	0.5000	0.8000	True	1315	4
