time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
110.0	63561	23	28	63738	16	3681	2135	8
110.0	63545	17	21	63739	12	3262	2614	8
110.0	63497	8	6	63740	10	2778	2808	6
110.0	63431	16	15	63741	16	3727	3028	10
110.0	63496	17	16	63742	18	2765	3062	7
111.0	63361	24	25	63743	23	2999	2870	11
111.0	63538	10	9	63744	10	3069	3060	9
111.0	63497	6	5	63745	7	2778	2808	7
111.0	63438	18	12	63746	21	3071	3645	10
111.0	63374	9	10	63747	8	3248	3776	7
111.0	63391	24	16	63748	30	3233	2932	6
111.0	63541	29	27	63749	29	3012	4344	5
111.0	63425	31	28	63750	33	3386	2442	7
111.0	63363	17	15	63751	19	2935	2170	11
111.0	63559	7	8	63752	6	3404	2419	9
111.0	63532	21	19	63753	22	3169	2934	8
111.0	63599	7	9	63754	5	3473	3489	10
111.0	63458	12	12	63755	12	3462	2256	8
111.0	63448	15	17	63756	12	2950	2649	10
111.0	63513	26	29	63757	22	2829	2967	10
111.0	63398	37	41	63758	32	2503	3882	7
111.0	63490	15	13	63759	16	3457	2307	7
111.0	63567	5	8	63760	2	2693	2551	8
111.0	63403	17	16	63761	18	2957	2481	6
111.0	63454	25	25	63762	23	4069	3533	9
111.0	63555	26	28	63763	23	3006	2008	8
111.0	63663	1	0	63764	2	2669	2563	9
112.0	63540	12	11	63765	13	3860	3388	8
112.0	63462	13	11	63766	14	3105	2980	11
112.0	63458	12	14	63767	10	3462	2256	9
112.0	63403	16	20	63768	12	2957	2481	7
112.0	63468	11	12	63769	9	3359	3203	8
112.0	63392	10	9	63770	11	3586	2940	8
112.0	63366	23	24	63771	21	2519	2239	8
112.0	63411	24	24	63772	24	3191	3432	9
112.0	63404	12	17	63773	7	3880	2819	10
112.0	63630	11	10	63774	11	4072	1976	11
112.0	63382	16	19	63775	13	4100	3656	6
112.0	63580	17	16	63776	17	3176	3902	7
112.0	63420	9	9	63777	8	3147	2237	9
112.0	63398	41	38	63778	43	2503	3882	8
112.0	63532	19	14	63779	24	3169	2934	9
112.0	63449	15	12	63780	17	3349	2463	5
112.0	63466	11	8	63781	13	3050	3093	7
112.0	63512	13	14	63782	11	3868	2761	10
112.0	63448	17	17	63783	16	2950	2649	11
112.0	63567	8	3	63784	13	2693	2551	9
112.0	63402	13	12	63785	14	3878	3369	9
112.0	63387	22	18	63786	24	3196	2159	7
112.0	63490	13	15	63787	9	3457	2307	8
112.0	63593	11	7	63788	13	3190	2710	5
112.0	63476	15	11	63789	18	2788	2349	6
112.0	63481	6	6	63790	5	3547	3460	10
113.0	63461	27	24	63791	30	3866	2322	8
113.0	63364	7	10	63792	4	3840	2885	10
113.0	63493	19	15	63793	22	3001	2432	6
113.0	63491	6	6	63794	4	3462	2432	10
113.0	63655	12	14	63795	10	3722	3380	7
113.0	63494	10	10	63796	10	3550	3559	7
113.0	63457	14	15	63797	12	3439	4139	7
113.0	63557	24	27	63798	19	3425	1621	9
113.0	63512	14	8	63799	20	3868	2761	11
113.0	63367	14	10	63800	16	2918	3719	10
113.0	63467	12	9	63801	15	3720	3848	6
113.0	63599	9	10	63802	8	3473	3489	11
113.0	63522	15	15	63803	15	3013	2499	9
113.0	63413	5	5	63804	5	3521	2791	8
113.0	63459	14	12	63805	16	3641	2067	11
113.0	63474	11	10	63806	12	3014	3121	9
113.0	63532	14	16	63807	11	3169	2934	10
113.0	63472	9	7	63808	9	2850	2752	6
114.0	63403	20	23	63809	17	2957	2481	8
114.0	63421	21	19	63810	22	3778	3559	9
114.0	63546	10	12	63811	8	3017	2743	7
114.0	63586	18	23	63812	12	3020	2396	7
114.0	63389	17	16	63813	15	3460	2798	7
114.0	63393	13	10	63814	15	4242	3468	8
114.0	63543	25	25	63815	25	4564	3088	9
114.0	63435	28	27	63816	28	4197	3287	6
114.0	63527	22	23	63817	21	3917	3173	6
114.0	63364	10	9	63818	11	3840	2885	11
114.0	63641	24	24	63819	23	4156	2392	9
114.0	63407	31	31	63820	30	2755	1832	7
114.0	63599	10	9	63821	10	3473	3489	12
114.0	63378	21	18	63822	22	3114	2331	14
114.0	63486	14	17	63823	11	3572	3923	9
114.0	63529	15	15	63824	14	4117	3504	9
114.0	63441	16	15	63825	17	3603	3607	12
114.0	63538	9	7	63826	11	3069	3060	10
114.0	63570	12	10	63827	14	3353	2227	11
114.0	63414	17	19	63828	15	3433	2178	10
114.0	63475	13	16	63829	9	3468	2571	9
115.0	63478	9	6	63830	12	3339	2179	11
115.0	63410	11	12	63831	10	3697	2167	12
115.0	63365	17	18	63832	16	3480	4136	9
115.0	63473	11	11	63833	11	2983	2699	9
115.0	63434	13	15	63834	10	3002	2300	6
115.0	63369	13	12	63835	13	3661	2630	11
115.0	63407	31	23	63836	38	2755	1832	8
115.0	63799	20	17	63837	22	3948	2711	12
115.0	63471	8	10	63838	5	3078	2837	10
115.0	63522	15	17	63839	13	3041	2563	10
115.0	63405	15	13	63840	17	2908	2858	10
115.0	63581	27	25	63841	27	3430	3434	10
115.0	63382	19	15	63842	21	4100	3656	7
115.0	63492	14	18	63843	10	3367	2289	11
115.0	63482	19	18	63844	18	3502	3913	8
115.0	63392	9	6	63845	11	3586	2940	9
115.0	63432	15	15	63846	12	3483	3826	7
115.0	63436	8	9	63847	7	3576	3511	10
115.0	63509	17	14	63848	19	3132	3771	8
115.0	63487	11	12	63849	9	2931	3060	11
115.0	63567	3	4	63850	2	2693	2551	10
115.0	63439	7	6	63851	8	2898	3388	10
116.0	63469	22	19	63852	21	3038	2363	9
116.0	63425	28	27	63853	26	3386	2442	8
116.0	63547	10	12	63854	7	3717	2531	8
116.0	63588	12	14	63855	10	3826	3587	7
116.0	63499	14	12	63856	16	2970	2896	9
116.0	63506	38	38	63857	35	3288	3508	7
116.0	63416	13	10	63858	15	3182	3276	9
116.0	63628	22	22	63859	21	3584	2047	10
116.0	63462	11	10	63860	10	3105	2980	12
116.0	63399	7	10	63861	4	3391	2193	12
116.0	63518	12	10	63862	14	3058	1975	12
116.0	63444	8	7	63863	7	2671	2741	7
116.0	63554	22	19	63864	23	4009	3101	10
116.0	63451	14	17	63865	11	3631	3939	7
116.0	63526	17	18	63866	15	3238	3101	6
116.0	63532	16	15	63867	17	3169	2934	11
116.0	63479	20	18	63868	20	3176	3919	8
116.0	63595	20	17	63869	20	4292	2903	8
116.0	63514	20	26	63870	12	4227	2507	10
116.0	63363	15	17	63871	13	2952	2301	12
116.0	63380	10	10	63872	10	3799	2290	10
116.0	63406	24	22	63873	25	3238	2254	12
116.0	63549	22	23	63874	17	3757	2903	8
116.0	63617	14	11	63875	17	3622	3675	8
117.0	63435	27	24	63876	28	4197	3287	7
117.0	63469	19	12	63877	26	3126	2388	10
117.0	63431	15	13	63878	17	3727	3028	11
117.0	63368	17	17	63879	16	4062	2115	8
117.0	63459	12	14	63880	9	3641	2067	12
117.0	63486	17	16	63881	17	3606	4000	10
117.0	63579	35	36	63882	31	3123	2609	12
117.0	63567	4	3	63883	4	2693	2551	11
117.0	63540	11	10	63884	12	3901	3272	9
117.0	63479	18	19	63885	17	3176	3919	9
