step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
133	63003	491	0	0	19.0115	7.6469	3.3961	1.5050	1.4982
134	63013	507	0	0	18.9926	7.5502	3.3945	1.5539	1.5075
135	63025	524	0	0	18.9690	7.4264	3.3915	1.5814	1.5170
136	63038	538	0	0	18.9435	7.2746	3.3891	1.6144	1.5267
137	63054	559	0	0	18.9217	7.1425	3.3868	1.6548	1.5363
138	63070	583	0	0	18.8911	6.9759	3.3829	1.6955	1.5466
139	63080	601	0	0	18.8555	6.7851	3.3792	1.7484	1.5581
140	63097	621	0	0	18.8275	6.6458	3.3764	1.7844	1.5696
141	63113	640	0	0	18.7976	6.4944	3.3729	1.8206	1.5814
142	63131	666	0	0	18.7688	6.3548	3.3703	1.8503	1.5933
143	63142	683	0	0	18.7307	0.6988	3.3659	1.8802	1.6061
144	63149	699	0	0	18.7040	0.5849	3.3633	1.9131	1.6186
145	63162	716	0	0	18.6800	0.4881	3.3608	1.9289	1.6305
146	63171	731	0	0	18.6546	0.3815	3.3584	1.9575	1.6421
147	63171	740	0	0	18.6318	0.2789	3.3563	1.9704	1.6531
148	63184	762	0	0	18.6175	0.2135	3.3556	1.9756	1.6629
149	63209	788	0	0	18.5863	0.0813	3.3523	1.9966	1.6735
150	63230	813	0	0	18.5481	0.0000	3.3487	2.0390	1.6853
151	63246	835	0	0	18.5106	0.0000	3.3446	2.0616	1.6981
152	63258	854	0	0	18.4771	0.0000	3.3415	2.0782	1.7112
153	63265	868	0	0	18.4484	0.0000	3.3390	2.0880	1.7241
154	63269	879	0	0	18.4269	0.0000	3.3370	2.1046	1.7360
155	63289	902	0	0	18.4102	0.0000	3.3358	2.1172	1.7468
156	63306	925	0	0	18.3775	0.0000	3.3321	2.1220	1.7582
157	63325	950	0	0	18.3431	0.0000	3.3299	2.1293	1.7702
158	63354	986	0	0	18.3061	0.0000	3.3262	2.1578	1.7831
159	63375	1012	0	0	18.2541	0.0000	3.3218	2.1717	1.7982
160	63385	1031	0	0	18.2138	0.0000	3.3193	2.2058	1.8137
161	63400	1051	0	0	18.1845	0.0000	3.3171	2.2301	1.8286
162	63412	1069	0	0	18.1550	0.0000	3.3145	2.2515	1.8429
163	63428	1089	0	0	18.1277	0.0000	3.3123	2.2749	1.8564
164	63446	1115	0	0	18.0981	0.0000	3.3098	2.2870	1.8696
165	63464	1136	0	0	18.0607	0.0000	3.3060	2.2897	1.8834
166	63481	1158	0	0	18.0292	0.0000	3.3036	2.3173	1.8970
167	63498	1182	0	0	17.9968	0.0000	3.3003	2.3676	1.9107
168	63518	1211	0	0	17.9616	0.0000	3.2977	2.3871	1.9245
169	63541	1235	0	0	17.9196	0.0000	3.2935	2.4025	1.9393
170	63561	1259	0	0	17.8833	0.0000	3.2908	2.3997	1.9542
171	63572	1275	0	0	17.8477	0.0000	3.2879	2.4134	1.9691
172	63581	1290	0	0	17.8230	0.0000	3.2863	2.4264	1.9829
173	63589	1307	0	0	17.8009	0.0000	3.2840	2.4292	1.9956
174	63592	1321	0	0	17.7761	0.0000	3.2826	2.4426	2.0077
175	63604	1341	2	0	17.7554	0.0000	3.2814	2.4436	2.0189
176	63620	1364	2	0	17.7273	0.0000	3.2784	2.4500	2.0302
177	63639	1386	3	0	17.6941	0.0000	3.2758	2.4434	2.0422
178	63652	1409	4	0	17.6618	0.0000	3.2729	2.4390	2.0545
179	63663	1426	4	0	17.6290	0.0000	3.2698	2.4414	2.0672
180	63672	1438	4	0	17.6040	0.0000	3.2671	2.4454	2.0794
181	63674	1446	4	0	17.5862	0.0000	3.2654	2.4504	2.0905
182	63675	1454	5	0	17.5742	0.0000	3.2651	2.4507	2.1000
183	63679	1464	6	0	17.5630	0.0000	3.2637	2.4538	2.1083
184	63688	1481	7	0	17.5495	0.0000	3.2613	2.4499	2.1159
185	63693	1493	8	0	17.5264	0.0000	3.2585	2.4478	2.1240
186	63703	1507	10	0	17.5098	0.0000	3.2566	2.4420	2.1319
187	63707	1514	12	0	17.4905	0.0000	3.2539	2.4411	2.1398
188	63720	1534	13	0	17.4797	0.0000	3.2534	2.4316	2.1468
189	63737	1554	15	0	17.4525	0.0000	3.2504	2.4326	2.1549
190	63739	1569	16	0	17.4242	0.0000	3.2473	2.4295	2.1639
191	63744	1577	20	0	17.4022	0.0000	3.2453	2.4223	2.1730
192	63756	1593	21	0	17.3902	0.0000	3.2443	2.4236	2.1812
193	63766	1604	23	0	17.3685	0.0000	3.2417	2.4222	2.1895
194	63775	1617	26	0	17.3532	0.0000	3.2396	2.3901	2.1975
195	63782	1627	30	0	17.3356	0.0000	3.2372	2.3658	2.2053
196	63789	1640	34	0	17.3216	0.0000	3.2360	2.3553	2.2125
197	63788	1651	38	0	17.3049	0.0000	3.2321	2.3300	2.2198
198	63795	1657	44	0	17.2904	0.0000	3.2301	2.3147	2.2268
199	63802	1669	43	0	17.2823	0.0000	3.2284	2.3022	2.2329
200	63805	1681	45	0	17.2669	0.0000	3.2257	2.2942	2.2391
201	63813	1696	46	0	17.2507	0.0000	3.2235	2.2899	2.2454
202	63824	1715	46	0	17.2311	0.0000	3.2200	2.2907	2.2522
203	63837	1734	45	0	17.2056	0.0000	3.2169	2.2866	2.2600
204	63848	1749	45	0	17.1793	0.0000	3.2138	2.2867	2.2685
205	63852	1760	47	0	17.1583	0.0000	3.2111	2.2849	2.2772
206	63866	1779	47	0	17.1434	0.0000	3.2085	2.2747	2.2853
207	63876	1789	50	0	17.1179	0.0000	3.2055	2.2729	2.2940
208	63879	1796	54	0	17.1035	0.0000	3.2035	2.2628	2.3021
209	63884	1801	62	0	17.0943	0.0000	3.2012	2.2569	2.3091
210	63892	1805	70	0	17.0889	0.0000	3.1996	2.2151	2.3151
211	63904	1819	73	0	17.0848	0.0000	3.1975	2.1929	2.3200
212	63914	1832	78	0	17.0683	0.0000	3.1938	2.1857	2.3254
213	63920	1846	78	0	17.0517	0.0000	3.1911	2.1633	2.3311
214	63936	1871	77	0	17.0333	0.0000	3.1880	2.1461	2.3374
215	63950	1890	77	0	17.0006	0.0000	3.1837	2.1459	2.3454
216	63957	1905	77	0	16.9749	0.0000	3.1794	2.1249	2.3543
217	63973	1920	81	0	16.9550	0.0000	3.1772	2.1206	2.3631
218	63983	1936	80	0	16.9359	0.0000	3.1728	2.1113	2.3717
219	63995	1946	89	0	16.9154	0.0000	3.1699	2.1068	2.3804
220	64001	1949	98	0	16.9031	0.0000	3.1663	2.0767	2.3883
221	64018	1958	108	0	16.9002	0.0000	3.1653	2.0789	2.3944
222	64021	1959	119	0	16.8898	0.0000	3.1619	2.0650	2.4001
223	64037	1974	123	0	16.8901	0.0000	3.1598	2.0436	2.4043
224	64059	1999	121	0	16.8730	0.0000	3.1567	2.0375	2.4093
225	64062	2011	120	0	16.8417	0.0000	3.1514	2.0309	2.4162
226	64073	2028	119	0	16.8257	0.0000	3.1498	2.0289	2.4232
227	64089	2051	120	0	16.8049	0.0000	3.1460	2.0310	2.4307
228	64094	2064	122	0	16.7769	0.0000	3.1417	2.0311	2.4393
229	64096	2071	125	0	16.7610	0.0000	3.1396	2.0185	2.4477
230	64112	2086	136	0	16.7522	0.0000	3.1377	2.0128	2.4548
231	64130	2109	137	0	16.7354	0.0000	3.1330	2.0185	2.4621
232	64144	2125	143	0	16.7082	0.0000	3.1287	2.0074	2.4705
233	64156	2135	151	0	16.6891	0.0000	3.1251	2.0033	2.4789
234	64173	2151	156	0	16.6777	0.0000	3.1211	1.9918	2.4865
235	64190	2171	160	0	16.6597	0.0000	3.1171	1.9905	2.4941
236	64205	2193	158	0	16.6367	0.0000	3.1128	1.9857	2.5024
237	64224	2207	170	0	16.6112	0.0000	3.1087	1.9775	2.5114
238	64249	2234	173	0	16.5960	0.0000	3.1030	1.9755	2.5200
239	64258	2254	173	0	16.5661	0.0000	3.0972	1.9634	2.5297
240	64272	2275	173	0	16.5435	0.0000	3.0932	1.9566	2.5394
241	64280	2289	176	0	16.5180	0.0000	3.0886	1.9534	2.5494
242	64297	2307	183	0	16.5018	0.0000	3.0858	1.9458	2.5587
243	64313	2329	183	0	16.4829	0.0000	3.0787	1.9350	2.5678
244	64332	2345	193	0	16.4590	0.0000	3.0751	1.9381	2.5773
245	64348	2360	202	0	16.4420	0.0000	3.0692	1.9285	2.5863
246	64363	2378	212	0	16.4261	0.0000	3.0649	1.9019	2.5947
247	64379	2404	210	0	16.4058	0.0000	3.0598	1.8728	2.6030
248	64401	2427	213	0	16.3771	0.0000	3.0543	1.8603	2.6123
249	64424	2456	216	0	16.3515	0.0000	3.0492	1.8565	2.6222
250	64435	2475	211	0	16.3203	0.0000	3.0435	1.8521	2.6332
251	64447	2497	209	0	16.2988	0.0000	3.0405	1.8527	2.6438
252	64466	2525	209	0	16.2750	0.0000	3.0357	1.8468	2.6545
253	64496	2555	219	0	16.2457	0.0000	3.0304	1.8498	2.6660
254	64523	2581	228	0	16.2134	0.0000	3.0226	1.8264	2.6783
255	64541	2602	232	0	16.1852	0.0000	3.0169	1.8061	2.6907
256	64566	2629	233	0	16.1627	0.0000	3.0131	1.7929	2.7024
257	64588	2653	238	0	16.1344	0.0000	3.0077	1.7865	2.7143
258	64618	2682	251	0	16.1086	0.0000	3.0022	1.7718	2.7262
259	64643	2709	257	0	16.0786	0.0000	2.9954	1.7464	2.7386
260	64664	2740	257	0	16.0512	0.0000	2.9901	1.7362	2.7509
261	64701	2773	264	0	16.0197	0.0000	2.9833	1.7249	2.7638
262	64729	2802	269	0	15.9848	0.0000	2.9762	1.7221	2.7773
263	64754	2839	267	0	15.9554	0.0000	2.9701	1.7088	2.7909
264	64778	2870	266	0	15.9183	0.0000	2.9621	1.7066	2.8054
265	64803	2897	272	0	15.8856	0.0000	2.9571	1.7060	2.8199
266	64824	2910	287	0	15.8582	0.0000	2.9508	1.6947	2.8340
267	64853	2941	293	0	15.8456	0.0000	2.9466	1.6741	2.8457
268	64883	2972	298	0	15.8166	0.0000	2.9391	1.6627	2.8576
269	64905	2992	306	0	15.7870	0.0000	2.9330	1.6550	2.8700
270	64934	3021	313	0	15.7689	0.0000	2.9285	1.6422	2.8812
271	64969	3062	315	0	15.7412	0.0000	2.9218	1.6326	2.8925
272	64996	3101	314	0	15.7011	0.0000	2.9154	1.6309	2.9058
273	65042	3146	317	0	15.6648	0.0000	2.9089	1.6369	2.9203
274	65072	3179	323	0	15.6209	0.0000	2.8990	1.6309	2.9364
275	65113	3223	327	0	15.5884	0.0000	2.8930	1.6190	2.9522
276	65141	3253	331	0	15.5463	0.0000	2.8835	1.6089	2.9690
277	65173	3285	339	0	15.5173	0.0000	2.8778	1.6066	2.9847
278	65201	3303	351	0	15.4882	0.0000	2.8693	1.5949	2.9997
279	65225	3323	365	0	15.4714	0.0000	2.8655	1.5849	3.0124
280	65249	3353	370	0	15.4530	0.0000	2.8605	1.5815	3.0234
281	65283	3386	376	0	15.4250	0.0000	2.8548	1.5614	3.0346
282	65321	3426	384	0	15.3962	0.0000	2.8481	1.5614	3.0463
283	65366	3481	381	0	15.3597	0.0000	2.8398	1.5507	3.0595
284	65394	3518	380	0	15.3113	0.0000	2.8300	1.5337	3.0752
285	65429	3561	377	0	15.2786	0.0000	2.8244	1.5391	3.0909
286	65475	3614	380	0	15.2425	0.0000	2.8162	1.5339	3.1071
287	65523	3663	385	0	15.1959	0.0000	2.8066	1.5293	3.1249
288	65560	3701	388	0	15.1521	0.0000	2.7984	1.5300	3.1435
289	65595	3735	397	0	15.1205	0.0000	2.7914	1.5206	3.1610
290	65625	3766	406	0	15.0920	0.0000	2.7845	1.5168	3.1773
291	65673	3808	417	0	15.0690	0.0000	2.7789	1.5062	3.1918
292	65723	3850	432	0	15.0362	0.0000	2.7687	1.5027	3.2065
293	65767	3886	444	0	15.0034	0.0000	2.7606	1.4976	3.2212
294	65809	3927	452	0	14.9739	0.0000	2.7529	1.4994	3.2351
295	65843	3966	453	0	14.9398	0.0000	2.7452	1.4868	3.2493
296	65886	4015	451	0	14.9064	0.0000	2.7383	1.4795	3.2636
297	65919	4043	462	0	14.8647	0.0000	2.7302	1.4802	3.2794
298	65969	4094	464	0	14.8468	0.0000	2.7252	1.4770	3.2934
299	66018	4148	466	0	14.8090	0.0000	2.7155	1.4760	3.3084
300	66062	4192	474	0	14.7661	0.0000	2.7066	1.4755	3.3250
