step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
112	63028	275	0	0	19.3297	9.6463	3.4381	0.7708	1.3766
113	63031	288	0	0	19.3167	9.5892	3.4347	0.7829	1.3822
114	63039	300	0	0	19.2978	9.4798	3.4321	0.7985	1.3884
115	63045	312	0	0	19.2795	9.3845	3.4290	0.8175	1.3949
116	63046	320	0	0	19.2613	9.2886	3.4265	0.8283	1.4016
117	63053	335	0	0	19.2486	9.2237	3.4246	0.8545	1.4081
118	63060	350	0	0	19.2270	9.1011	3.4214	0.8663	1.4151
119	63064	362	0	0	19.2043	8.9811	3.4183	0.8833	1.4227
120	63070	376	0	0	19.1857	8.8630	3.4164	0.9101	1.4304
121	63082	393	0	0	19.1648	8.7136	3.4134	0.9319	1.4384
122	63098	411	0	0	19.1394	8.5730	3.4094	0.9792	1.4470
123	63101	422	0	0	19.1121	8.4028	3.4065	1.0134	1.4563
124	63105	436	0	0	19.0945	8.3169	3.4042	1.0651	1.4651
125	63106	447	0	0	19.0736	8.1791	3.4020	1.0965	1.4740
126	63119	469	0	0	19.0565	8.0836	3.4004	1.1404	1.4824
127	63130	488	0	0	19.0248	7.8939	3.3966	1.1702	1.4919
128	63146	509	0	0	18.9957	7.7111	3.3938	1.1964	1.5021
129	63157	529	0	0	18.9640	7.5374	3.3905	1.2627	1.5130
130	63165	546	0	0	18.9334	7.3655	3.3874	1.3075	1.5244
131	63189	577	0	0	18.9071	7.2242	3.3850	1.3442	1.5358
132	63216	608	0	0	18.8619	6.9798	3.3798	1.3687	1.5489
133	63232	630	0	0	18.8149	6.7361	3.3753	1.4243	1.5636
134	63248	650	0	0	18.7800	6.5501	3.3730	1.4667	1.5783
135	63262	666	0	0	18.7492	6.3795	3.3695	1.4998	1.5926
136	63272	694	0	0	18.7242	6.2396	3.3677	1.5476	1.6061
137	63287	714	0	0	18.6835	5.9992	3.3639	1.5513	1.6203
138	63298	738	0	0	18.6518	5.8322	3.3621	1.5960	1.6342
139	63314	762	0	0	18.6161	0.0000	3.3593	1.6279	1.6484
140	63341	793	0	0	18.5796	0.0000	3.3566	1.6639	1.6628
141	63365	827	0	0	18.5335	0.0000	3.3528	1.7011	1.6784
142	63397	868	0	0	18.4825	0.0000	3.3489	1.7523	1.6953
143	63425	900	0	0	18.4215	0.0000	3.3444	1.7909	1.7144
144	63460	940	0	0	18.3716	0.0000	3.3407	1.8470	1.7339
145	63493	981	0	0	18.3116	0.0000	3.3370	1.8913	1.7548
146	63520	1014	0	0	18.2496	0.0000	3.3333	1.9444	1.7769
147	63560	1059	0	0	18.1984	0.0000	3.3302	2.0074	1.7989
148	63592	1094	0	0	18.1318	0.0000	3.3257	2.0644	1.8223
149	63618	1125	0	0	18.0772	0.0000	3.3226	2.1028	1.8456
150	63653	1168	0	0	18.0293	0.0000	3.3199	2.1416	1.8681
151	63688	1206	0	0	17.9657	0.0000	3.3169	2.1970	1.8915
152	63712	1237	0	0	17.9075	0.0000	3.3133	2.2365	1.9151
153	63744	1274	0	0	17.8595	0.0000	3.3112	2.2974	1.9379
154	63769	1307	0	0	17.8041	0.0000	3.3080	2.3328	1.9608
155	63786	1334	0	0	17.7537	0.0000	3.3055	2.3716	1.9832
156	63805	1361	0	0	17.7120	0.0000	3.3040	2.4080	2.0044
157	63829	1388	1	0	17.6713	0.0000	3.3013	2.4277	2.0245
158	63852	1417	3	0	17.6307	0.0000	3.2988	2.4488	2.0438
159	63879	1439	12	0	17.5878	0.0000	3.2962	2.4696	2.0628
160	63897	1453	24	0	17.5539	0.0000	3.2942	2.4683	2.0806
161	63925	1478	33	0	17.5321	0.0000	3.2925	2.4752	2.0963
162	63957	1510	36	0	17.4965	0.0000	3.2897	2.4539	2.1117
163	63982	1528	48	0	17.4499	0.0000	3.2864	2.4517	2.1280
164	63994	1538	59	0	17.4217	0.0000	3.2840	2.4416	2.1432
165	64004	1548	69	0	17.4062	0.0000	3.2835	2.4146	2.1564
166	64026	1572	75	0	17.3916	0.0000	3.2821	2.4151	2.1678
167	64052	1598	81	0	17.3586	0.0000	3.2795	2.4185	2.1797
168	64064	1603	94	0	17.3221	0.0000	3.2768	2.4180	2.1925
169	64076	1614	102	0	17.3130	0.0000	3.2761	2.4050	2.2033
170	64086	1630	109	0	17.2986	0.0000	3.2746	2.4002	2.2131
171	64111	1659	107	0	17.2781	0.0000	3.2730	2.3978	2.2227
172	64115	1665	115	0	17.2416	0.0000	3.2700	2.3995	2.2340
173	64125	1672	128	0	17.2316	0.0000	3.2699	2.3989	2.2439
174	64141	1694	129	0	17.2222	0.0000	3.2678	2.3765	2.2524
175	64148	1707	130	0	17.1962	0.0000	3.2660	2.3730	2.2618
176	64158	1720	134	0	17.1798	0.0000	3.2647	2.3682	2.2709
177	64168	1732	140	0	17.1636	0.0000	3.2629	2.3691	2.2798
178	64173	1743	139	0	17.1489	0.0000	3.2613	2.3606	2.2882
179	64173	1750	137	0	17.1361	0.0000	3.2603	2.3618	2.2962
180	64184	1756	144	0	17.1277	0.0000	3.2597	2.3567	2.3034
181	64191	1769	143	0	17.1196	0.0000	3.2585	2.3525	2.3096
182	64194	1776	145	0	17.1045	0.0000	3.2567	2.3518	2.3161
183	64195	1782	148	0	17.0958	0.0000	3.2563	2.3513	2.3221
184	64205	1791	150	0	17.0889	0.0000	3.2555	2.3505	2.3275
185	64221	1812	152	0	17.0785	0.0000	3.2549	2.3442	2.3329
186	64224	1826	151	0	17.0559	0.0000	3.2528	2.3418	2.3398
187	64227	1837	154	0	17.0400	0.0000	3.2511	2.3432	2.3473
188	64240	1852	158	0	17.0270	0.0000	3.2495	2.3460	2.3546
189	64255	1873	158	0	17.0104	0.0000	3.2476	2.3373	2.3623
190	64273	1892	161	0	16.9879	0.0000	3.2457	2.3425	2.3711
191	64282	1900	171	0	16.9669	0.0000	3.2435	2.3359	2.3807
192	64291	1917	170	0	16.9571	0.0000	3.2425	2.3346	2.3893
193	64296	1927	171	0	16.9395	0.0000	3.2409	2.3285	2.3981
194	64309	1941	175	0	16.9287	0.0000	3.2397	2.3323	2.4064
195	64319	1950	183	0	16.9139	0.0000	3.2381	2.3340	2.4146
196	64329	1963	186	0	16.9030	0.0000	3.2359	2.3290	2.4222
197	64325	1974	185	0	16.8890	0.0000	3.2339	2.3295	2.4297
198	64336	1989	192	0	16.8776	0.0000	3.2330	2.3282	2.4369
199	64343	1999	195	0	16.8621	0.0000	3.2304	2.3264	2.4445
200	64355	2015	199	0	16.8507	0.0000	3.2291	2.3216	2.4517
201	64357	2024	198	0	16.8341	0.0000	3.2270	2.3183	2.4594
202	64366	2038	201	0	16.8246	0.0000	3.2259	2.3271	2.4665
203	64374	2050	200	0	16.8100	0.0000	3.2238	2.3225	2.4739
204	64385	2064	206	0	16.7980	0.0000	3.2228	2.3164	2.4812
205	64397	2084	206	0	16.7831	0.0000	3.2212	2.3156	2.4887
206	64403	2097	206	0	16.7629	0.0000	3.2182	2.3099	2.4973
207	64414	2110	209	0	16.7498	0.0000	3.2165	2.3068	2.5057
208	64421	2121	213	0	16.7363	0.0000	3.2147	2.3009	2.5140
209	64427	2131	217	0	16.7249	0.0000	3.2134	2.3026	2.5218
