x_grid	y_grid	x_um	y_um	O2	glucose	VEGF	lactate	pH	ECM_density	vascular_density	is_occupied	occupant_cell_id	occupant_type
50	50	505.0	505.0	29.39	0.0000	0.0000	1.6665	7.3667	0.5000	0.0000	True	4996	6
51	50	515.0	505.0	36.59	2.5566	0.0000	1.1652	7.3767	0.5000	0.0000	False	-1	-1
52	50	525.0	505.0	37.50	2.6181	0.0000	1.1641	7.3767	0.5000	0.8000	False	-1	-1
53	50	535.0	505.0	36.60	2.5660	0.0000	1.1623	7.3768	0.5000	0.0000	False	-1	-1
54	50	545.0	505.0	33.60	1.0715	0.0000	1.1606	7.3768	0.5000	0.0000	True	2847	0
55	50	555.0	505.0	35.40	1.7793	0.0000	1.2088	7.3758	0.5000	0.0000	True	3874	1
56	50	565.0	505.0	36.61	2.5889	0.0000	1.1570	7.3769	0.5000	0.0000	False	-1	-1
57	50	575.0	505.0	35.72	2.0009	0.0000	1.1851	7.3763	0.5000	0.0000	True	4656	2
58	50	585.0	505.0	32.42	0.3150	0.0000	1.2033	7.3759	0.5000	0.0000	True	3783	1
59	50	595.0	505.0	36.63	2.6313	0.0000	1.1512	7.3770	0.5000	0.0000	False	-1	-1
60	50	605.0	505.0	36.64	2.6497	0.0000	1.1492	7.3770	0.5000	0.0000	False	-1	-1
61	50	615.0	505.0	35.76	2.0693	0.0000	1.1772	7.3765	0.5000	0.0000	True	4628	2
62	50	625.0	505.0	36.67	2.6914	0.0000	1.1452	7.3771	0.5000	0.0000	False	-1	-1
63	50	635.0	505.0	36.68	2.7153	0.0000	1.1430	7.3771	0.5000	0.0000	True	1709	5
64	50	645.0	505.0	32.30	0.2906	0.0000	1.1958	7.3761	0.5000	0.0000	True	3813	1
65	50	655.0	505.0	35.52	1.9693	0.0000	1.1884	7.3762	0.5000	0.0000	True	4283	1
66	50	665.0	505.0	36.74	2.8003	0.0000	1.1360	7.3773	0.5000	0.0000	False	-1	-1
67	50	675.0	505.0	36.21	1.9070	0.0000	1.1935	7.3761	0.5000	0.8000	True	4113	1
68	50	685.0	505.0	36.47	2.6645	0.0000	1.1410	7.3772	0.5000	0.0000	True	5015	4
69	50	695.0	505.0	36.79	2.8961	0.0000	1.1285	7.3774	0.5000	0.0000	False	-1	-1
70	50	705.0	505.0	36.51	2.7301	0.0000	1.1360	7.3773	0.5000	0.0000	True	882	4
71	50	715.0	505.0	33.83	1.4664	0.0000	1.1234	7.3775	0.5000	0.0000	True	3392	0
72	50	725.0	505.0	32.45	0.5560	0.0000	1.1756	7.3765	0.5000	0.0000	True	3775	1
73	50	735.0	505.0	36.68	2.8983	0.0000	1.1228	7.3775	0.5000	0.0000	True	6384	5
74	50	745.0	505.0	33.90	1.5925	0.0000	1.1148	7.3777	0.5000	0.0000	True	2308	0
75	50	755.0	505.0	36.73	2.9901	0.0000	1.1166	7.3777	0.5000	0.0000	True	1552	5
76	50	765.0	505.0	36.76	3.0389	0.0000	1.1135	7.3777	0.5000	0.0000	True	1567	5
77	50	775.0	505.0	36.69	3.0402	0.0000	1.1152	7.3777	0.5000	0.0000	True	5754	4
78	50	785.0	505.0	37.02	3.2929	0.0000	1.1019	7.3780	0.5000	0.0000	False	-1	-1
79	50	795.0	505.0	34.05	1.8493	0.0000	1.0983	7.3780	0.5000	0.0000	True	2911	0
80	50	805.0	505.0	36.79	3.2089	0.0000	1.1045	7.3779	0.5000	0.0000	True	956	4
81	50	815.0	505.0	36.22	2.8712	0.0000	1.1206	7.3776	0.5000	0.0000	True	5603	3
82	50	825.0	505.0	38.04	3.5694	0.0000	1.0866	7.3783	0.5000	0.8000	False	-1	-1
83	50	835.0	505.0	37.20	3.5986	0.0000	1.0825	7.3784	0.5000	0.0000	False	-1	-1
84	50	845.0	505.0	36.93	3.4637	0.0000	1.0884	7.3782	0.5000	0.0000	False	-1	-1
85	50	855.0	505.0	36.97	3.5308	0.0000	1.0840	7.3783	0.5000	0.0000	True	299	4
86	50	865.0	505.0	37.11	3.6511	0.0000	1.0745	7.3785	0.5000	0.0000	True	1485	5
87	50	875.0	505.0	34.35	2.3744	0.0000	1.0649	7.3787	0.5000	0.0000	True	3408	0
88	50	885.0	505.0	33.20	1.6515	0.0000	1.1101	7.3778	0.5000	0.0000	True	3690	1
89	50	895.0	505.0	36.24	3.2312	0.0000	1.1053	7.3779	0.5000	0.0000	True	4079	1
90	50	905.0	505.0	37.49	4.1149	0.0000	1.0502	7.3790	0.5000	0.0000	False	-1	-1
91	50	915.0	505.0	37.54	4.2006	0.0000	1.0451	7.3791	0.5000	0.0000	False	-1	-1
92	50	925.0	505.0	34.59	2.7902	0.0000	1.0398	7.3792	0.5000	0.0000	True	2794	0
93	50	935.0	505.0	37.64	4.3832	0.0000	1.0345	7.3793	0.5000	0.0000	False	-1	-1
94	50	945.0	505.0	37.70	4.4802	0.0000	1.0289	7.3794	0.5000	0.0000	False	-1	-1
95	50	955.0	505.0	34.76	3.0802	0.0000	1.0233	7.3795	0.5000	0.0000	True	2428	0
96	50	965.0	505.0	37.82	4.6831	0.0000	1.0175	7.3797	0.5000	0.0000	False	-1	-1
97	50	975.0	505.0	38.73	4.7924	0.0000	1.0116	7.3798	0.5000	0.8000	False	-1	-1
98	50	985.0	505.0	37.94	4.8924	0.0000	1.0056	7.3799	0.5000	0.0000	False	-1	-1
99	50	995.0	505.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
0	51	5.0	515.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	600	4
1	51	15.0	515.0	37.94	4.8937	0.0000	1.0059	7.3799	0.5000	0.0000	True	6284	5
2	51	25.0	515.0	37.58	4.5918	0.0000	1.0223	7.3796	0.5000	0.0000	True	594	4
3	51	35.0	515.0	37.83	4.6938	0.0000	1.0185	7.3796	0.5000	0.0000	True	1080	4
4	51	45.0	515.0	37.78	4.5975	0.0000	1.0245	7.3795	0.5000	0.0000	False	-1	-1
5	51	55.0	515.0	36.83	3.9060	0.0000	1.0604	7.3788	0.5000	0.0000	True	4370	2
6	51	65.0	515.0	36.48	3.6180	0.0000	1.0861	7.3783	0.5000	0.0000	True	3912	1
7	51	75.0	515.0	38.21	4.1535	0.0000	1.0514	7.3790	0.5000	0.8000	True	5822	4
8	51	85.0	515.0	38.24	4.2623	0.0000	1.0465	7.3791	0.5000	0.6000	False	-1	-1
9	51	95.0	515.0	37.24	3.9658	0.0000	1.0616	7.3788	0.5000	0.0000	False	-1	-1
10	51	105.0	515.0	37.49	4.0852	0.0000	1.0566	7.3789	0.5000	0.0000	False	-1	-1
11	51	115.0	515.0	37.15	3.8064	0.0000	1.0714	7.3786	0.5000	0.0000	True	1361	4
12	51	125.0	515.0	37.40	3.9302	0.0000	1.0661	7.3787	0.5000	0.0000	False	-1	-1
13	51	135.0	515.0	37.06	3.6568	0.0000	1.0806	7.3784	0.5000	0.0000	True	248	4
14	51	145.0	515.0	37.98	3.8073	0.0000	1.0751	7.3785	0.5000	0.6000	False	-1	-1
15	51	155.0	515.0	37.28	3.7178	0.0000	1.0794	7.3784	0.5000	0.0000	False	-1	-1
16	51	165.0	515.0	36.94	3.4523	0.0000	1.0935	7.3781	0.5000	0.0000	True	605	4
17	51	175.0	515.0	37.21	3.5890	0.0000	1.0875	7.3783	0.5000	0.0000	False	-1	-1
18	51	185.0	515.0	34.17	2.0268	0.0000	1.0915	7.3782	0.5000	0.0000	True	2522	0
19	51	195.0	515.0	37.14	3.4674	0.0000	1.0953	7.3781	0.5000	0.0000	False	-1	-1
20	51	205.0	515.0	37.10	3.4095	0.0000	1.0990	7.3780	0.5000	0.0000	False	-1	-1
21	51	215.0	515.0	37.07	3.3542	0.0000	1.1027	7.3779	0.5000	0.0000	True	678	4
22	51	225.0	515.0	37.64	3.1443	0.0000	1.1163	7.3777	0.5000	0.8000	True	670	4
23	51	235.0	515.0	35.81	2.4454	0.0000	1.1597	7.3768	0.5000	0.0000	True	3784	1
24	51	245.0	515.0	36.38	2.7914	0.0000	1.1330	7.3773	0.5000	0.0000	True	5727	3
25	51	255.0	515.0	36.34	2.7408	0.0000	1.1360	7.3773	0.5000	0.0000	True	4806	3
26	51	265.0	515.0	36.91	3.0920	0.0000	1.1189	7.3776	0.5000	0.0000	False	-1	-1
27	51	275.0	515.0	36.89	3.0458	0.0000	1.1217	7.3776	0.5000	0.0000	False	-1	-1
28	51	285.0	515.0	36.86	3.0010	0.0000	1.1245	7.3775	0.5000	0.0000	False	-1	-1
29	51	295.0	515.0	36.53	2.7580	0.0000	1.1373	7.3773	0.5000	0.0000	True	5261	4
30	51	305.0	515.0	36.51	2.7171	0.0000	1.1399	7.3772	0.5000	0.0000	True	1081	4
31	51	315.0	515.0	36.49	2.6791	0.0000	1.1424	7.3772	0.5000	0.0000	True	741	4
32	51	325.0	515.0	36.47	2.6447	0.0000	1.1448	7.3771	0.5000	0.0000	True	5888	4
33	51	335.0	515.0	36.75	2.8129	0.0000	1.1370	7.3773	0.5000	0.0000	False	-1	-1
34	51	345.0	515.0	36.73	2.7843	0.0000	1.1392	7.3772	0.5000	0.0000	False	-1	-1
35	51	355.0	515.0	36.71	2.7584	0.0000	1.1412	7.3772	0.5000	0.0000	False	-1	-1
36	51	365.0	515.0	36.70	2.7346	0.0000	1.1432	7.3771	0.5000	0.0000	False	-1	-1
37	51	375.0	515.0	37.58	2.7655	0.0000	1.1451	7.3771	0.5000	0.8000	False	-1	-1
38	51	385.0	515.0	36.67	2.6887	0.0000	1.1470	7.3771	0.5000	0.0000	False	-1	-1
39	51	395.0	515.0	36.66	2.6655	0.0000	1.1488	7.3770	0.5000	0.0000	True	742	4
40	51	405.0	515.0	36.34	2.4447	0.0000	1.1607	7.3768	0.5000	0.0000	True	275	4
41	51	415.0	515.0	33.63	1.1267	0.0000	1.1524	7.3770	0.5000	0.0000	True	2215	0
42	51	425.0	515.0	36.32	2.4109	0.0000	1.1641	7.3767	0.5000	0.0000	True	5112	4
43	51	435.0	515.0	36.61	2.5973	0.0000	1.1558	7.3769	0.5000	0.0000	False	-1	-1
44	51	445.0	515.0	36.61	2.5857	0.0000	1.1575	7.3768	0.5000	0.0000	False	-1	-1
45	51	455.0	515.0	36.60	2.5754	0.0000	1.1592	7.3768	0.5000	0.0000	False	-1	-1
46	51	465.0	515.0	35.40	1.7676	0.0000	1.2109	7.3758	0.5000	0.0000	True	4249	1
47	51	475.0	515.0	36.29	2.3618	0.0000	1.1726	7.3765	0.5000	0.0000	True	1353	4
48	51	485.0	515.0	36.59	2.5577	0.0000	1.1643	7.3767	0.5000	0.0000	False	-1	-1
49	51	495.0	515.0	36.59	2.5561	0.0000	1.1651	7.3767	0.5000	0.0000	False	-1	-1
50	51	505.0	515.0	36.29	2.3559	0.0000	1.1758	7.3765	0.5000	0.0000	False	-1	-1
51	51	515.0	515.0	36.59	2.5601	0.0000	1.1647	7.3767	0.5000	0.0000	True	816	4
52	51	525.0	515.0	34.61	1.1566	0.0000	1.1637	7.3767	0.5000	0.8000	True	2775	0
53	51	535.0	515.0	36.30	2.3694	0.0000	1.1720	7.3766	0.5000	0.0000	True	283	4
54	51	545.0	515.0	36.60	2.5749	0.0000	1.1602	7.3768	0.5000	0.0000	False	-1	-1
55	51	555.0	515.0	33.61	1.0828	0.0000	1.1585	7.3768	0.5000	0.0000	True	3059	0
56	51	565.0	515.0	33.61	1.0925	0.0000	1.1567	7.3769	0.5000	0.0000	True	2579	0
57	51	575.0	515.0	36.62	2.6047	0.0000	1.1549	7.3769	0.5000	0.0000	False	-1	-1
58	51	585.0	515.0	36.63	2.6188	0.0000	1.1530	7.3769	0.5000	0.0000	False	-1	-1
59	51	595.0	515.0	33.64	1.1351	0.0000	1.1510	7.3770	0.5000	0.0000	True	2920	0
60	51	605.0	515.0	36.65	2.6535	0.0000	1.1490	7.3770	0.5000	0.0000	False	-1	-1
61	51	615.0	515.0	37.05	2.5178	0.0000	1.1570	7.3769	0.5000	0.6000	True	1241	4
62	51	625.0	515.0	35.47	1.8953	0.0000	1.1950	7.3761	0.5000	0.0000	True	3519	1
63	51	635.0	515.0	36.39	2.5193	0.0000	1.1528	7.3769	0.5000	0.0000	True	5045	4
64	51	645.0	515.0	36.40	2.5447	0.0000	1.1507	7.3770	0.5000	0.0000	True	5597	4
65	51	655.0	515.0	36.52	2.6234	0.0000	1.1433	7.3771	0.5000	0.0000	False	-1	-1
66	51	665.0	515.0	36.74	2.8044	0.0000	1.1359	7.3773	0.5000	0.0000	True	292	4
67	51	675.0	515.0	37.36	2.6922	0.0000	1.1434	7.3771	0.5000	0.8000	False	-1	-1
68	51	685.0	515.0	36.78	2.8686	0.0000	1.1309	7.3774	0.5000	0.0000	False	-1	-1
69	51	695.0	515.0	36.49	2.7001	0.0000	1.1385	7.3772	0.5000	0.0000	True	293	4
70	51	705.0	515.0	33.81	1.4342	0.0000	1.1260	7.3775	0.5000	0.0000	True	3099	0
71	51	715.0	515.0	36.53	2.7705	0.0000	1.1334	7.3773	0.5000	0.0000	True	5022	4
72	51	725.0	515.0	36.86	3.0102	0.0000	1.1206	7.3776	0.5000	0.0000	False	-1	-1
73	51	735.0	515.0	36.58	2.8526	0.0000	1.1277	7.3774	0.5000	0.0000	True	5341	4
74	51	745.0	515.0	36.91	3.0967	0.0000	1.1147	7.3777	0.5000	0.0000	False	-1	-1
75	51	755.0	515.0	36.93	3.1442	0.0000	1.1115	7.3778	0.5000	0.0000	False	-1	-1
76	51	765.0	515.0	33.96	1.6930	0.0000	1.1083	7.3778	0.5000	0.0000	True	3068	0
77	51	775.0	515.0	36.99	3.2441	0.0000	1.1050	7.3779	0.5000	0.0000	False	-1	-1
78	51	785.0	515.0	37.02	3.2968	0.0000	1.1017	7.3780	0.5000	0.0000	False	-1	-1
79	51	795.0	515.0	37.06	3.3532	0.0000	1.0981	7.3780	0.5000	0.0000	False	-1	-1
80	51	805.0	515.0	36.79	3.2127	0.0000	1.1043	7.3779	0.5000	0.0000	True	5460	4
81	51	815.0	515.0	37.13	3.4750	0.0000	1.0904	7.3782	0.5000	0.0000	False	-1	-1
82	51	825.0	515.0	37.75	3.3778	0.0000	1.0963	7.3781	0.5000	0.8000	True	6173	4
83	51	835.0	515.0	37.20	3.6023	0.0000	1.0823	7.3784	0.5000	0.0000	False	-1	-1
84	51	845.0	515.0	37.24	3.6673	0.0000	1.0782	7.3784	0.5000	0.0000	False	-1	-1
85	51	855.0	515.0	37.27	3.7345	0.0000	1.0738	7.3785	0.5000	0.0000	False	-1	-1
86	51	865.0	515.0	37.31	3.8047	0.0000	1.0693	7.3786	0.5000	0.0000	False	-1	-1
87	51	875.0	515.0	36.75	3.4779	0.0000	1.0846	7.3783	0.5000	0.0000	True	4928	3
88	51	885.0	515.0	37.40	3.9548	0.0000	1.0599	7.3788	0.5000	0.0000	False	-1	-1
89	51	895.0	515.0	37.44	4.0342	0.0000	1.0551	7.3789	0.5000	0.0000	False	-1	-1
90	51	905.0	515.0	37.49	4.1175	0.0000	1.0501	7.3790	0.5000	0.0000	False	-1	-1
91	51	915.0	515.0	34.34	2.5528	0.0000	1.0500	7.3790	0.5000	0.0000	True	6209	5
92	51	925.0	515.0	37.29	4.0919	0.0000	1.0498	7.3790	0.5000	0.0000	True	313	4
93	51	935.0	515.0	34.65	2.8846	0.0000	1.0344	7.3793	0.5000	0.0000	True	2222	0
94	51	945.0	515.0	37.70	4.4813	0.0000	1.0289	7.3794	0.5000	0.0000	False	-1	-1
95	51	955.0	515.0	37.76	4.5810	0.0000	1.0233	7.3795	0.5000	0.0000	False	-1	-1
96	51	965.0	515.0	36.92	4.0836	0.0000	1.0475	7.3790	0.5000	0.0000	True	4709	2
97	51	975.0	515.0	38.77	4.8068	0.0000	1.0116	7.3798	0.5000	0.8000	False	-1	-1
98	51	985.0	515.0	37.94	4.8926	0.0000	1.0056	7.3799	0.5000	0.0000	False	-1	-1
99	51	995.0	515.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	True	234	4
0	52	5.0	525.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
1	52	15.0	525.0	37.74	4.7438	0.0000	1.0109	7.3798	0.5000	0.0000	False	-1	-1
2	52	25.0	525.0	38.45	4.6015	0.0000	1.0223	7.3796	0.5000	0.8000	True	5080	4
3	52	35.0	525.0	38.71	4.7104	0.0000	1.0185	7.3796	0.5000	0.8000	False	-1	-1
4	52	45.0	525.0	37.48	3.8258	0.0000	1.0745	7.3785	0.5000	0.8000	True	3580	1
5	52	55.0	525.0	38.28	4.3178	0.0000	1.0404	7.3792	0.5000	0.8000	True	5450	4
6	52	65.0	525.0	38.54	4.4319	0.0000	1.0361	7.3793	0.5000	0.8000	False	-1	-1
7	52	75.0	525.0	37.33	4.1336	0.0000	1.0514	7.3790	0.5000	0.0000	True	1358	4
8	52	85.0	525.0	38.45	4.2670	0.0000	1.0466	7.3791	0.5000	0.8000	False	-1	-1
9	52	95.0	525.0	38.40	4.1858	0.0000	1.0517	7.3790	0.5000	0.8000	False	-1	-1
10	52	105.0	525.0	38.36	4.1070	0.0000	1.0566	7.3789	0.5000	0.8000	False	-1	-1
11	52	115.0	525.0	38.01	3.8302	0.0000	1.0714	7.3786	0.5000	0.8000	True	1319	4
12	52	125.0	525.0	37.98	3.7607	0.0000	1.0761	7.3785	0.5000	0.8000	True	1318	4
13	52	135.0	525.0	37.36	3.8575	0.0000	1.0707	7.3786	0.5000	0.0000	False	-1	-1
14	52	145.0	525.0	38.19	3.8151	0.0000	1.0751	7.3785	0.5000	0.8000	True	5492	4
15	52	155.0	525.0	37.85	3.5486	0.0000	1.0894	7.3782	0.5000	0.8000	False	-1	-1
16	52	165.0	525.0	38.12	3.6848	0.0000	1.0834	7.3783	0.5000	0.8000	False	-1	-1
17	52	175.0	525.0	38.10	3.6278	0.0000	1.0874	7.3783	0.5000	0.8000	False	-1	-1
18	52	185.0	525.0	37.75	3.3626	0.0000	1.1014	7.3780	0.5000	0.8000	True	5959	4
19	52	195.0	525.0	37.14	3.4689	0.0000	1.0952	7.3781	0.5000	0.0000	False	-1	-1
20	52	205.0	525.0	37.99	3.4484	0.0000	1.0989	7.3780	0.5000	0.8000	False	-1	-1
21	52	215.0	525.0	37.66	3.1944	0.0000	1.1125	7.3777	0.5000	0.8000	False	-1	-1
22	52	225.0	525.0	37.93	3.3415	0.0000	1.1060	7.3779	0.5000	0.8000	True	4853	3
23	52	235.0	525.0	37.61	3.0933	0.0000	1.1195	7.3776	0.5000	0.8000	True	5032	4
24	52	245.0	525.0	37.26	2.8358	0.0000	1.1327	7.3773	0.5000	0.8000	False	-1	-1
25	52	255.0	525.0	36.05	2.5431	0.0000	1.1457	7.3771	0.5000	0.0000	True	4763	3
26	52	265.0	525.0	37.52	2.9437	0.0000	1.1286	7.3774	0.5000	0.8000	True	261	4
27	52	275.0	525.0	37.78	3.0938	0.0000	1.1214	7.3776	0.5000	0.8000	True	5808	3
28	52	285.0	525.0	37.75	3.0505	0.0000	1.1242	7.3775	0.5000	0.8000	True	4793	3
29	52	295.0	525.0	37.74	3.0134	0.0000	1.1269	7.3775	0.5000	0.8000	False	-1	-1
30	52	305.0	525.0	37.40	2.7689	0.0000	1.1396	7.3772	0.5000	0.8000	True	5144	4
31	52	315.0	525.0	36.79	2.8822	0.0000	1.1321	7.3774	0.5000	0.0000	False	-1	-1
32	52	325.0	525.0	37.66	2.8983	0.0000	1.1345	7.3773	0.5000	0.8000	False	-1	-1
33	52	335.0	525.0	37.36	2.6719	0.0000	1.1467	7.3771	0.5000	0.8000	True	258	4
34	52	345.0	525.0	37.34	2.6439	0.0000	1.1489	7.3770	0.5000	0.8000	True	5179	4
35	52	355.0	525.0	37.32	2.6187	0.0000	1.1510	7.3770	0.5000	0.8000	True	5891	4
36	52	365.0	525.0	36.45	2.0097	0.0000	1.1929	7.3761	0.5000	0.8000	True	4105	1
37	52	375.0	525.0	36.09	2.3154	0.0000	1.1648	7.3767	0.5000	0.0000	True	5809	3
38	52	385.0	525.0	37.29	2.5512	0.0000	1.1567	7.3769	0.5000	0.8000	True	817	4
39	52	395.0	525.0	37.56	2.7237	0.0000	1.1485	7.3770	0.5000	0.8000	False	-1	-1
40	52	405.0	525.0	37.25	2.5037	0.0000	1.1603	7.3768	0.5000	0.8000	False	-1	-1
41	52	415.0	525.0	37.54	2.6861	0.0000	1.1520	7.3770	0.5000	0.8000	False	-1	-1
42	52	425.0	525.0	37.53	2.6706	0.0000	1.1538	7.3769	0.5000	0.8000	False	-1	-1
43	52	435.0	525.0	36.62	2.6012	0.0000	1.1554	7.3769	0.5000	0.0000	False	-1	-1
44	52	445.0	525.0	37.31	2.4962	0.0000	1.1621	7.3768	0.5000	0.8000	True	1793	5
45	52	455.0	525.0	36.35	1.8553	0.0000	1.2088	7.3758	0.5000	0.8000	True	3591	1
46	52	465.0	525.0	37.50	2.6280	0.0000	1.1604	7.3768	0.5000	0.8000	False	-1	-1
47	52	475.0	525.0	36.95	2.2463	0.0000	1.1820	7.3764	0.5000	0.8000	True	4848	3
48	52	485.0	525.0	36.59	2.0189	0.0000	1.1936	7.3761	0.5000	0.8000	True	4725	2
49	52	495.0	525.0	36.29	2.3604	0.0000	1.1745	7.3765	0.5000	0.0000	True	6142	4
50	52	505.0	525.0	30.57	0.0000	0.0000	1.6653	7.3667	0.5000	0.8000	True	5344	6
51	52	515.0	525.0	37.50	2.6215	0.0000	1.1643	7.3767	0.5000	0.8000	False	-1	-1
52	52	525.0	525.0	30.29	0.0000	0.0000	1.6734	7.3665	0.5000	0.8000	True	6132	6
53	52	535.0	525.0	36.06	1.6542	0.0000	1.2217	7.3756	0.5000	0.8000	True	3708	1
54	52	545.0	525.0	37.22	2.4410	0.0000	1.1700	7.3766	0.5000	0.8000	True	815	4
55	52	555.0	525.0	36.01	2.1875	0.0000	1.1782	7.3764	0.5000	0.0000	True	5062	4
56	52	565.0	525.0	36.36	1.8723	0.0000	1.2064	7.3759	0.5000	0.8000	True	3960	1
57	52	575.0	525.0	37.52	2.6656	0.0000	1.1546	7.3769	0.5000	0.8000	False	-1	-1
58	52	585.0	525.0	37.24	2.4842	0.0000	1.1627	7.3767	0.5000	0.8000	True	285	4
59	52	595.0	525.0	37.54	2.6953	0.0000	1.1507	7.3770	0.5000	0.8000	False	-1	-1
60	52	605.0	525.0	37.26	2.5179	0.0000	1.1588	7.3768	0.5000	0.8000	True	288	4
61	52	615.0	525.0	36.36	2.4780	0.0000	1.1568	7.3769	0.5000	0.0000	True	5278	4
62	52	625.0	525.0	37.29	2.5587	0.0000	1.1548	7.3769	0.5000	0.8000	True	290	4
63	52	635.0	525.0	37.30	2.5821	0.0000	1.1526	7.3769	0.5000	0.8000	True	291	4
64	52	645.0	525.0	37.31	2.6069	0.0000	1.1505	7.3770	0.5000	0.8000	True	6249	5
65	52	655.0	525.0	37.62	2.8302	0.0000	1.1381	7.3772	0.5000	0.8000	False	-1	-1
66	52	665.0	525.0	37.35	2.6651	0.0000	1.1457	7.3771	0.5000	0.8000	False	-1	-1
67	52	675.0	525.0	36.76	2.8415	0.0000	1.1333	7.3773	0.5000	0.0000	True	887	4
68	52	685.0	525.0	37.70	2.9323	0.0000	1.1308	7.3774	0.5000	0.8000	False	-1	-1
69	52	695.0	525.0	37.69	2.9537	0.0000	1.1284	7.3774	0.5000	0.8000	False	-1	-1
70	52	705.0	525.0	37.42	2.7917	0.0000	1.1359	7.3773	0.5000	0.8000	True	890	4
71	52	715.0	525.0	37.13	2.6225	0.0000	1.1434	7.3771	0.5000	0.8000	True	6068	3
72	52	725.0	525.0	37.46	2.8658	0.0000	1.1305	7.3774	0.5000	0.8000	True	6075	4
73	52	735.0	525.0	36.88	3.0570	0.0000	1.1176	7.3776	0.5000	0.0000	False	-1	-1
74	52	745.0	525.0	37.31	2.8002	0.0000	1.1296	7.3774	0.5000	0.8000	True	6275	5
75	52	755.0	525.0	37.82	3.1918	0.0000	1.1114	7.3778	0.5000	0.8000	False	-1	-1
76	52	765.0	525.0	37.56	3.0440	0.0000	1.1182	7.3776	0.5000	0.8000	False	-1	-1
77	52	775.0	525.0	37.59	3.0938	0.0000	1.1149	7.3777	0.5000	0.8000	True	5541	4
78	52	785.0	525.0	36.76	2.5591	0.0000	1.1515	7.3770	0.5000	0.8000	False	-1	-1
79	52	795.0	525.0	35.86	2.5569	0.0000	1.1480	7.3770	0.5000	0.0000	True	3876	1
80	52	805.0	525.0	37.97	3.4534	0.0000	1.0941	7.3781	0.5000	0.8000	False	-1	-1
81	52	815.0	525.0	37.72	3.3190	0.0000	1.1002	7.3780	0.5000	0.8000	True	308	4
82	52	825.0	525.0	38.04	3.5765	0.0000	1.0862	7.3783	0.5000	0.8000	False	-1	-1
83	52	835.0	525.0	38.08	3.6384	0.0000	1.0821	7.3784	0.5000	0.8000	False	-1	-1
84	52	845.0	525.0	37.25	3.1158	0.0000	1.1080	7.3778	0.5000	0.8000	True	4402	2
85	52	855.0	525.0	37.28	3.7378	0.0000	1.0736	7.3785	0.5000	0.0000	False	-1	-1
86	52	865.0	525.0	38.19	3.8360	0.0000	1.0691	7.3786	0.5000	0.8000	False	-1	-1
87	52	875.0	525.0	38.23	3.9073	0.0000	1.0645	7.3787	0.5000	0.8000	False	-1	-1
88	52	885.0	525.0	37.98	3.7871	0.0000	1.0698	7.3786	0.5000	0.8000	True	5613	4
89	52	895.0	525.0	38.31	4.0594	0.0000	1.0550	7.3789	0.5000	0.8000	False	-1	-1
90	52	905.0	525.0	38.36	4.1406	0.0000	1.0500	7.3790	0.5000	0.8000	False	-1	-1
91	52	915.0	525.0	37.54	4.2050	0.0000	1.0450	7.3791	0.5000	0.0000	False	-1	-1
92	52	925.0	525.0	38.45	4.3103	0.0000	1.0397	7.3792	0.5000	0.8000	False	-1	-1
93	52	935.0	525.0	38.51	4.4005	0.0000	1.0344	7.3793	0.5000	0.8000	True	1783	5
94	52	945.0	525.0	38.37	4.3482	0.0000	1.0339	7.3793	0.5000	0.8000	False	-1	-1
95	52	955.0	525.0	38.62	4.5915	0.0000	1.0233	7.3795	0.5000	0.8000	False	-1	-1
96	52	965.0	525.0	38.67	4.6916	0.0000	1.0176	7.3796	0.5000	0.8000	False	-1	-1
97	52	975.0	525.0	36.98	4.1881	0.0000	1.0416	7.3792	0.5000	0.0000	True	4813	3
98	52	985.0	525.0	38.28	4.6947	0.0000	1.0156	7.3797	0.5000	0.6000	True	1034	4
99	52	995.0	525.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
0	53	5.0	535.0	38.00	5.0000	0.0000	1.0000	7.3800	0.5000	0.0000	False	-1	-1
1	53	15.0	535.0	37.94	4.8937	0.0000	1.0059	7.3799	0.5000	0.0000	False	-1	-1
2	53	25.0	535.0	34.58	3.0917	0.0000	1.0223	7.3796	0.5000	0.0000	True	2468	0
3	53	35.0	535.0	37.83	4.6936	0.0000	1.0185	7.3796	0.5000	0.0000	False	-1	-1
4	53	45.0	535.0	37.78	4.5974	0.0000	1.0246	7.3795	0.5000	0.0000	False	-1	-1
5	53	55.0	535.0	37.73	4.5060	0.0000	1.0305	7.3794	0.5000	0.0000	False	-1	-1
6	53	65.0	535.0	35.28	2.8180	0.0000	1.1262	7.3775	0.5000	0.0000	True	3990	1
7	53	75.0	535.0	38.49	4.3489	0.0000	1.0415	7.3792	0.5000	0.8000	False	-1	-1
8	53	85.0	535.0	37.59	4.2491	0.0000	1.0467	7.3791	0.5000	0.0000	False	-1	-1
9	53	95.0	535.0	36.34	3.3660	0.0000	1.1017	7.3780	0.5000	0.0000	False	-1	-1
