step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
202	65127	2705	258	0	16.1186	0.0000	3.0885	2.2416	2.8135
203	65148	2740	259	0	16.0956	0.0000	3.0851	2.2274	2.8275
204	65172	2767	264	0	16.0635	0.0000	3.0798	2.2295	2.8427
205	65190	2792	267	0	16.0372	0.0000	3.0750	2.2191	2.8579
206	65211	2820	265	0	16.0132	0.0000	3.0705	2.2102	2.8726
207	65234	2848	270	0	15.9871	0.0000	3.0665	2.2005	2.8874
208	65262	2879	273	0	15.9602	0.0000	3.0619	2.2027	2.9023
209	65292	2918	273	0	15.9319	0.0000	3.0568	2.1935	2.9176
210	65312	2945	275	0	15.8959	0.0000	3.0511	2.1929	2.9343
211	65338	2976	273	0	15.8712	0.0000	3.0481	2.1914	2.9506
212	65368	3005	278	0	15.8422	0.0000	3.0421	2.1843	2.9670
213	65398	3033	290	0	15.8151	0.0000	3.0377	2.1864	2.9833
214	65417	3050	297	0	15.7878	0.0000	3.0327	2.1754	2.9993
215	65438	3071	309	0	15.7689	0.0000	3.0294	2.1678	3.0136
216	65464	3098	315	0	15.7491	0.0000	3.0251	2.1493	3.0268
217	65497	3135	319	0	15.7231	0.0000	3.0206	2.1290	3.0401
218	65529	3167	322	0	15.6886	0.0000	3.0133	2.1192	3.0549
219	65550	3191	327	0	15.6598	0.0000	3.0091	2.1076	3.0702
220	65584	3232	328	0	15.6388	0.0000	3.0046	2.1081	3.0848
221	65635	3289	328	0	15.6025	0.0000	2.9974	2.1125	3.1009
222	65685	3328	345	0	15.5533	0.0000	2.9895	2.1077	3.1206
223	65720	3361	353	0	15.5159	0.0000	2.9822	2.1032	3.1405
224	65749	3387	362	0	15.4857	0.0000	2.9769	2.0812	3.1596
225	65767	3412	363	0	15.4622	0.0000	2.9720	2.0519	3.1770
226	65782	3431	375	0	15.4402	0.0000	2.9681	2.0429	3.1929
227	65805	3445	394	0	15.4209	0.0000	2.9638	2.0319	3.2071
228	65834	3473	403	0	15.4060	0.0000	2.9601	2.0133	3.2191
229	65853	3488	414	0	15.3818	0.0000	2.9546	2.0033	3.2312
230	65886	3528	415	0	15.3668	0.0000	2.9514	1.9974	3.2419
231	65930	3577	415	0	15.3335	0.0000	2.9450	2.0017	3.2547
232	65968	3624	416	0	15.2926	0.0000	2.9378	1.9928	3.2705
233	66003	3664	417	0	15.2533	0.0000	2.9319	1.9950	3.2884
234	66033	3693	425	0	15.2202	0.0000	2.9253	1.9974	3.3071
235	66066	3729	426	0	15.1956	0.0000	2.9197	1.9874	3.3245
236	66105	3761	442	0	15.1656	0.0000	2.9141	1.9943	3.3418
237	66142	3800	449	0	15.1361	0.0000	2.9069	1.9774	3.3585
