step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
122	63132	518	0	0	18.9754	7.7547	3.3815	1.3885	1.5123
123	63140	532	0	0	18.9603	7.6756	3.3790	1.4137	1.5215
124	63149	546	0	0	18.9399	7.5680	3.3763	1.4211	1.5304
125	63159	564	0	0	18.9188	7.4582	3.3740	1.4492	1.5393
126	63173	584	0	0	18.8927	7.3322	3.3703	1.4651	1.5487
127	63190	610	0	0	18.8630	7.1857	3.3674	1.4549	1.5587
128	63210	637	0	0	18.8254	7.0054	3.3617	1.4866	1.5702
129	63236	671	0	0	18.7852	6.8009	3.3579	1.4887	1.5830
130	63250	691	0	0	18.7355	6.5739	3.3509	1.5566	1.5977
131	63259	712	0	0	18.7038	6.4298	3.3485	1.5927	1.6122
132	63275	736	0	0	18.6728	6.2793	3.3450	1.6289	1.6264
133	63294	763	0	0	18.6381	6.1197	3.3410	1.6474	1.6407
134	63315	788	0	0	18.5982	5.9039	3.3372	1.6740	1.6555
135	63335	813	0	0	18.5608	5.7422	3.3328	1.7276	1.6705
136	63343	831	0	0	18.5239	5.5482	3.3293	1.7394	1.6856
137	63362	861	0	0	18.4966	5.4312	3.3262	1.7807	1.6999
138	63375	882	0	0	18.4541	5.2431	3.3216	1.8019	1.7150
139	63389	903	0	0	18.4218	5.1105	3.3186	1.8454	1.7297
140	63402	924	0	0	18.3906	4.9687	3.3161	1.8611	1.7439
141	63413	941	0	0	18.3592	4.8199	3.3128	1.8749	1.7579
142	63430	960	0	0	18.3336	4.7030	3.3109	1.9020	1.7710
143	63449	981	0	0	18.3062	4.5783	3.3076	1.9192	1.7838
144	63462	1000	0	0	18.2760	4.4484	3.3046	1.9472	1.7965
145	63478	1025	0	0	18.2491	4.3559	3.3003	1.9621	1.8089
146	63503	1055	0	0	18.2146	4.2337	3.2959	1.9712	1.8218
147	63520	1076	0	0	18.1722	4.0557	3.2914	1.9793	1.8358
148	63540	1102	0	0	18.1399	3.9199	3.2893	1.9920	1.8496
149	63559	1129	0	0	18.1027	3.7651	3.2847	2.0010	1.8639
150	63587	1161	0	0	18.0641	0.0000	3.2813	2.0182	1.8787
151	63604	1183	0	0	18.0185	0.0000	3.2767	2.0315	1.8945
152	63631	1214	0	0	17.9858	0.0000	3.2733	2.0430	1.9099
153	63653	1242	0	0	17.9420	0.0000	3.2689	2.0725	1.9260
154	63672	1267	0	0	17.9014	0.0000	3.2645	2.0932	1.9423
155	63694	1294	0	0	17.8655	0.0000	3.2602	2.1125	1.9583
156	63717	1322	0	0	17.8273	0.0000	3.2561	2.1159	1.9743
157	63738	1348	0	0	17.7878	0.0000	3.2511	2.1213	1.9905
158	63757	1374	0	0	17.7507	0.0000	3.2473	2.1317	2.0065
159	63777	1398	0	0	17.7138	0.0000	3.2438	2.1375	2.0223
160	63794	1422	0	0	17.6796	0.0000	3.2396	2.1427	2.0378
161	63813	1447	0	0	17.6453	0.0000	3.2371	2.1488	2.0529
162	63836	1476	0	0	17.6097	0.0000	3.2333	2.1599	2.0680
163	63852	1498	0	0	17.5694	0.0000	3.2288	2.1579	2.0835
164	63891	1539	0	0	17.5375	0.0000	3.2257	2.1664	2.0985
165	63901	1556	0	0	17.4836	0.0000	3.2173	2.1704	2.1154
166	63906	1571	1	0	17.4573	0.0000	3.2161	2.1642	2.1309
167	63927	1594	2	0	17.4365	0.0000	3.2128	2.1662	2.1447
168	63950	1621	4	0	17.4069	0.0000	3.2081	2.1702	2.1581
169	63970	1644	4	0	17.3701	0.0000	3.2035	2.1655	2.1719
170	63981	1664	4	0	17.3375	0.0000	3.1996	2.1639	2.1857
171	64005	1691	8	0	17.3095	0.0000	3.1970	2.1689	2.1989
172	64034	1726	9	0	17.2743	0.0000	3.1909	2.1565	2.2127
173	64050	1750	10	0	17.2279	0.0000	3.1850	2.1540	2.2278
174	64058	1766	13	0	17.1941	0.0000	3.1819	2.1507	2.2427
175	64074	1786	13	0	17.1722	0.0000	3.1783	2.1428	2.2562
176	64086	1800	17	0	17.1460	0.0000	3.1750	2.1457	2.2690
177	64097	1824	19	0	17.1279	0.0000	3.1710	2.1365	2.2806
178	64107	1834	25	0	17.0980	0.0000	3.1667	2.1270	2.2924
179	64120	1846	33	0	17.0841	0.0000	3.1643	2.1177	2.3027
180	64138	1867	38	0	17.0709	0.0000	3.1607	2.0999	2.3118
181	64161	1892	41	0	17.0460	0.0000	3.1564	2.0914	2.3213
182	64183	1922	40	0	17.0157	0.0000	3.1504	2.0765	2.3316
183	64209	1946	44	0	16.9773	0.0000	3.1462	2.0730	2.3433
184	64225	1966	44	0	16.9458	0.0000	3.1401	2.0748	2.3554
185	64255	2000	44	0	16.9208	0.0000	3.1361	2.0715	2.3672
186	64273	2023	47	0	16.8802	0.0000	3.1287	2.0690	2.3804
187	64291	2040	53	0	16.8510	0.0000	3.1247	2.0660	2.3934
188	64314	2062	60	0	16.8303	0.0000	3.1202	2.0656	2.4053
189	64326	2080	63	0	16.8049	0.0000	3.1155	2.0567	2.4169
190	64338	2093	71	0	16.7834	0.0000	3.1117	2.0432	2.4278
191	64355	2106	82	0	16.7691	0.0000	3.1090	2.0131	2.4375
192	64376	2135	82	0	16.7567	0.0000	3.1041	1.9755	2.4461
193	64404	2167	84	0	16.7262	0.0000	3.0983	1.9673	2.4559
194	64420	2187	88	0	16.6874	0.0000	3.0933	1.9610	2.4672
195	64438	2211	90	0	16.6640	0.0000	3.0886	1.9428	2.4782
196	64462	2239	91	0	16.6361	0.0000	3.0841	1.9359	2.4895
