step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
135	7524	756	0	0	18.7428	8.1544	3.8895	2.2432	1.5546
136	7549	781	0	0	18.6942	8.0180	3.8726	2.2934	1.5756
137	7587	819	0	0	18.6529	7.8895	3.8584	2.3668	1.5937
138	7624	856	0	0	18.5913	7.7114	3.8366	2.4272	1.6191
139	7662	895	0	0	18.5324	7.5470	3.8157	2.5103	1.6444
140	7689	923	0	0	18.4705	7.3858	3.7943	2.5717	1.6709
141	7713	950	0	0	18.4263	7.2770	3.7778	2.6279	1.6907
142	7754	991	0	0	18.3815	7.1560	3.7640	2.6606	1.7100
143	7789	1027	0	0	18.3143	6.9625	3.7441	2.7161	1.7376
144	7833	1071	0	0	18.2554	6.8021	3.7276	2.7856	1.7632
145	7876	1114	0	0	18.1851	6.6202	3.7054	2.8410	1.7927
146	7914	1152	0	0	18.1176	6.4439	3.6852	2.8893	1.8217
147	7966	1206	0	0	18.0570	6.2777	3.6686	2.9472	1.8480
148	8007	1248	0	0	17.9739	6.0858	3.6423	3.0034	1.8824
149	8074	1315	0	0	17.9093	5.9180	3.6245	3.0513	1.9108
150	8126	1367	0	0	17.8024	5.6344	3.5956	3.1244	1.9543
151	8166	1407	0	0	17.7205	5.4227	3.5748	3.2100	1.9904
152	8217	1458	0	0	17.6574	0.2183	3.5606	3.2709	2.0184
153	8253	1495	0	0	17.5744	5.0369	3.5438	3.3177	2.0530
154	8298	1540	0	0	17.5151	4.8850	3.5316	3.3962	2.0794
155	8357	1599	0	0	17.4470	4.7169	3.5146	3.4486	2.1080
156	8401	1644	0	0	17.3570	4.5009	3.4918	3.5026	2.1452
157	8462	1705	0	0	17.2908	4.3321	3.4749	3.5693	2.1744
158	8517	1761	0	0	17.1969	4.3042	3.4533	3.6446	2.2129
159	8558	1802	0	0	17.1117	4.0960	3.4351	3.7293	2.2496
160	8610	1854	0	0	17.0499	3.9544	3.4206	3.7947	2.2771
161	8663	1908	0	0	16.9762	3.7791	3.4041	3.8477	2.3078
162	8731	1979	0	0	16.8975	3.5970	3.3863	3.8910	2.3409
163	8804	2053	0	0	16.7944	3.3507	3.3637	3.9479	2.3832
164	8869	2118	0	0	16.6903	3.1199	3.3378	4.0246	2.4271
165	8940	2189	0	0	16.5944	2.9165	3.3168	4.0842	2.4682
166	9015	2265	0	0	16.4926	2.6948	3.2949	4.1332	2.5110
167	9087	2337	0	0	16.3790	2.4277	3.2732	4.1865	2.5586
168	9153	2404	0	0	16.2765	2.2043	3.2516	4.2381	2.6027
169	9195	2446	0	0	16.1802	1.9918	3.2327	4.2860	2.6438
170	9277	2528	0	0	16.1196	1.8553	3.2211	4.3587	2.6712
171	9343	2594	0	0	16.0074	0.0000	3.1947	4.4380	2.7167
172	9422	2673	2	0	15.9151	0.0000	3.1769	4.4943	2.7565
173	9491	2740	6	0	15.8066	0.0000	3.1534	4.5083	2.8014
174	9552	2797	11	0	15.7180	0.0000	3.1326	4.5135	2.8393
175	9622	2865	14	0	15.6433	0.0000	3.1161	4.5014	2.8714
176	9683	2913	29	0	15.5528	0.7615	3.0969	4.5204	2.9081
177	9748	2967	42	0	15.4960	0.0000	3.0820	4.4942	2.9337
178	9821	3025	64	0	15.4353	0.0000	3.0645	4.4772	2.9589
179	9891	3089	71	0	15.3673	0.0000	3.0457	4.4582	2.9867
180	9956	3147	81	0	15.2911	0.0000	3.0247	4.4575	3.0177
181	10038	3220	95	0	15.2277	0.0000	3.0054	4.4206	3.0443
182	10116	3296	100	0	15.1374	0.0000	2.9837	4.4046	3.0805
183	10198	3373	109	0	15.0434	0.0000	2.9629	4.4106	3.1193
184	10262	3437	113	0	14.9515	0.0000	2.9413	4.4025	3.1575
185	10329	3498	122	0	14.8764	0.0000	2.9231	4.4153	3.1895
186	10399	3563	128	0	14.8100	0.0000	2.9042	4.4014	3.2173
187	10479	3635	142	0	14.7376	0.0000	2.8855	4.3791	3.2469
188	10556	3702	156	0	14.6638	0.0000	2.8641	4.3686	3.2773
189	10646	3781	173	0	14.5987	0.0000	2.8438	4.3585	3.3045
190	10712	3842	183	0	14.5166	0.0000	2.8236	4.3504	3.3384
191	10791	3911	196	0	14.4590	0.0000	2.8080	4.3451	3.3640
192	10863	3974	209	0	14.3951	0.0000	2.7875	4.3303	3.3908
193	10943	4049	220	0	14.3348	0.0000	2.7694	4.3193	3.4165
194	11036	4138	225	0	14.2608	0.0000	2.7504	4.3202	3.4485
195	11127	4226	235	0	14.1748	0.0000	2.7291	4.3160	3.4863
196	11217	4308	245	0	14.0952	0.0000	2.7047	4.3129	3.5217
197	11309	4401	245	0	14.0207	0.0000	2.6836	4.3077	3.5549
198	11411	4500	250	0	13.9389	0.0000	2.6622	4.3082	3.5916
199	11517	4593	273	0	13.8458	0.0000	2.6399	4.3153	3.6346
200	11599	4668	285	0	13.7698	0.0000	2.6153	4.3123	3.6692
201	11690	4751	295	0	13.7049	0.0000	2.5993	4.3068	3.6992
202	11786	4842	306	0	13.6422	0.0000	2.5786	4.3004	3.7271
203	11891	4942	315	0	13.5685	0.0000	2.5572	4.3000	3.7603
204	11992	5027	339	0	13.4878	0.0000	2.5330	4.3019	3.7963
205	12095	5126	345	0	13.4281	0.0000	2.5123	4.2781	3.8222
206	12189	5216	355	0	13.3484	0.0000	2.4890	4.2772	3.8581
207	12289	5307	367	0	13.2818	0.0000	2.4678	4.2756	3.8887
208	12375	5385	380	0	13.2141	0.0000	2.4470	4.2752	3.9192
209	12469	5473	392	0	13.1580	0.0000	2.4288	4.2655	3.9442
210	12554	5560	392	0	13.0949	0.0000	2.4088	4.2820	3.9726
211	12666	5665	404	0	13.0324	0.0000	2.3883	4.2810	4.0015
212	12768	5752	422	0	12.9615	0.0000	2.3646	4.3135	4.0329
213	12869	5840	437	0	12.9061	0.0000	2.3442	4.3365	4.0572
214	12978	5954	435	0	12.8511	0.0000	2.3236	4.3319	4.0795
215	13091	6062	446	0	12.7755	0.0000	2.2997	4.3378	4.1128
216	13203	6174	450	0	12.7034	0.0000	2.2756	4.3587	4.1453
217	13326	6284	469	0	12.6255	0.0000	2.2533	4.3770	4.1814
218	13447	6402	473	0	12.5572	0.0000	2.2293	4.4108	4.2120
219	13567	6519	476	0	12.4774	0.0000	2.2047	4.4301	4.2488
220	13682	6626	491	0	12.4052	0.0000	2.1812	4.4541	4.2822
221	13786	6721	504	0	12.3415	0.0000	2.1576	4.4770	4.3096
222	13913	6832	526	0	12.2880	0.0000	2.1371	4.4857	4.3321
223	14038	6954	534	0	12.2184	0.0000	2.1145	4.4840	4.3609
224	14162	7061	557	0	12.1376	0.0000	2.0909	4.5126	4.3986
225	14286	7178	572	0	12.0818	0.0000	2.0674	4.5155	4.4211
226	14416	7303	581	0	12.0141	0.0000	2.0443	4.5144	4.4500
227	14547	7435	585	0	11.9404	0.0000	2.0216	4.5147	4.4827
228	14676	7563	596	0	11.8633	0.0000	1.9965	4.5429	4.5179
229	14784	7661	617	0	11.7883	0.0000	1.9724	4.5328	4.5525
230	14907	7782	620	0	11.7332	0.0000	1.9532	4.5481	4.5760
231	15067	7943	623	0	11.6645	0.0000	1.9305	4.5559	4.6062
232	15185	8052	636	0	11.5745	0.0000	1.9015	4.5629	4.6461
233	15331	8192	646	0	11.5148	0.0000	1.8809	4.5947	4.6719
234	15470	8325	659	0	11.4396	0.0000	1.8556	4.6097	4.7025
235	15612	8459	673	0	11.3659	0.0000	1.8324	4.6161	4.7355
236	15743	8584	685	0	11.2973	0.0000	1.8098	4.6265	4.7650
237	15887	8708	719	0	11.2356	0.0000	1.7865	4.6362	4.7900
238	16044	8860	729	0	11.1759	0.0000	1.7635	4.6491	4.8113
239	16181	8986	745	0	11.0961	0.0000	1.7387	4.6431	4.8458
240	16326	9120	762	0	11.0325	0.0000	1.7176	4.6501	4.8722
