step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
138	8079	1321	0	0	17.8410	5.8366	3.6240	3.0164	1.9396
139	8110	1356	0	0	17.7722	5.6521	3.6071	3.0702	1.9696
140	8153	1399	0	0	17.7161	5.5074	3.5918	3.1438	1.9944
141	8188	1435	0	0	17.6482	5.3232	3.5754	3.2003	2.0229
142	8248	1495	0	0	17.5911	5.1958	3.5628	3.2681	2.0478
143	8291	1538	0	0	17.4976	4.9694	3.5383	3.3261	2.0859
144	8332	1581	0	0	17.4317	4.8116	3.5211	3.3677	2.1151
145	8387	1636	0	0	17.3684	4.6650	3.5042	3.4113	2.1423
146	8444	1693	0	0	17.2841	4.4531	3.4847	3.4587	2.1771
147	8490	1739	0	0	17.1960	4.2391	3.4635	3.5025	2.2144
148	8550	1799	0	0	17.1261	4.0819	3.4471	3.5510	2.2452
149	8593	1843	0	0	17.0375	3.8683	3.4268	3.5960	2.2819
150	8651	1901	0	0	16.9698	3.7158	3.4105	3.6599	2.3117
151	8713	1964	0	0	16.8802	3.5063	3.3926	3.7054	2.3490
152	8790	2041	0	0	16.7871	3.3130	3.3705	3.7518	2.3883
153	8850	2101	0	0	16.6710	0.0000	3.3468	3.7952	2.4366
154	8905	2156	0	0	16.5829	0.0000	3.3279	3.9045	2.4754
155	8947	2199	0	0	16.5008	0.0000	3.3105	3.9574	2.5108
156	8998	2252	0	0	16.4387	0.0000	3.2969	3.9991	2.5382
157	9057	2311	0	0	16.3596	0.0000	3.2810	4.0398	2.5710
158	9113	2368	0	0	16.2757	0.0000	3.2629	4.0708	2.6062
159	9175	2430	0	0	16.1950	0.0000	3.2455	4.1329	2.6406
160	9246	2502	0	0	16.1074	0.0000	3.2271	4.1658	2.6774
161	9307	2564	0	0	16.0068	0.0000	3.2070	4.1955	2.7191
162	9368	2624	1	0	15.9174	0.0000	3.1909	4.2320	2.7574
163	9439	2691	7	0	15.8337	0.0000	3.1738	4.2350	2.7931
