step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
129	667	287	0	0	19.3664	5.4888	4.4699	0.6578	1.1197
130	673	293	0	0	19.3416	5.4868	4.4488	0.6766	1.1251
131	687	307	0	0	19.3291	5.4851	4.4393	0.6938	1.1273
132	697	317	0	0	19.2929	5.4814	4.4101	0.6873	1.1343
133	705	325	0	0	19.2695	5.4785	4.3915	0.7471	1.1390
134	717	337	0	0	19.2474	5.4751	4.3723	0.7598	1.1439
135	733	353	0	0	19.2168	5.4718	4.3480	0.7643	1.1496
136	746	366	0	0	19.1779	5.4662	4.3162	0.8018	1.1572
137	758	378	0	0	19.1404	5.4626	4.2843	0.7964	1.1653
138	770	390	0	0	19.1091	5.4590	4.2591	0.8062	1.1716
139	781	401	0	0	19.0787	5.4561	4.2358	0.7996	1.1774
140	794	414	0	0	19.0519	5.4537	4.2135	0.8655	1.1831
141	810	430	0	0	19.0212	5.4507	4.1887	0.8818	1.1889
142	826	446	0	0	18.9788	11.9349	4.1529	0.8818	1.1976
143	846	466	0	0	18.9379	11.9131	4.1204	0.9406	1.2053
144	867	487	0	0	18.8901	11.8984	4.0811	0.9650	1.2152
145	882	502	0	0	18.8356	11.8697	4.0389	1.0044	1.2258
146	893	513	0	0	18.8000	11.8512	4.0124	1.0066	1.2325
147	911	531	0	0	18.7688	11.8260	3.9863	1.0198	1.2397
148	928	548	0	0	18.7269	11.8034	3.9541	1.0876	1.2481
149	947	567	0	0	18.6832	11.7803	3.9210	1.1233	1.2566
150	965	585	0	0	18.6329	11.7482	3.8834	1.1785	1.2671
151	978	598	0	0	18.5860	11.7205	3.8463	1.2301	1.2775
152	997	617	0	0	18.5586	11.7062	3.8246	1.2612	1.2836
153	1017	637	0	0	18.5076	11.6773	3.7865	1.2751	1.2944
154	1031	651	0	0	18.4581	11.6569	3.7512	1.2966	1.3031
155	1048	668	0	0	18.4226	11.6415	3.7263	1.3244	1.3098
156	1068	688	0	0	18.3777	5.2990	3.6938	1.3746	1.3191
157	1093	713	0	0	18.3263	5.2950	3.6575	1.3754	1.3290
158	1117	737	0	0	18.2616	5.2899	3.6112	1.4159	1.3416
159	1139	759	0	0	18.1985	5.2828	3.5660	1.4291	1.3545
160	1161	781	0	0	18.1413	5.2784	3.5244	1.4595	1.3657
