step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
209	11166	4316	147	0	14.2926	0.0000	2.6692	3.6854	3.4114
210	11241	4389	149	0	14.2302	0.0000	2.6522	3.6837	3.4355
211	11308	4454	152	0	14.1616	0.0000	2.6346	3.6874	3.4629
212	11385	4522	166	0	14.1121	0.0000	2.6195	3.6854	3.4833
213	11460	4590	174	0	14.0614	0.0000	2.6017	3.6611	3.5031
214	11528	4651	184	0	14.0066	0.0000	2.5829	3.6558	3.5246
215	11622	4738	192	0	13.9639	0.0000	2.5666	3.6501	3.5416
216	11703	4804	211	0	13.8902	0.0000	2.5436	3.6483	3.5706
217	11772	4867	219	0	13.8462	0.0000	2.5253	3.6312	3.5885
218	11849	4939	227	0	13.8005	0.0000	2.5089	3.6318	3.6063
219	11933	5018	235	0	13.7464	0.0000	2.4927	3.6288	3.6277
220	12019	5100	239	0	13.6834	0.0000	2.4732	3.6290	3.6531
221	12116	5187	253	0	13.6224	0.0000	2.4532	3.6558	3.6775
222	12201	5274	254	0	13.5605	0.0000	2.4317	3.6791	3.7018
223	12275	5347	256	0	13.4932	0.0000	2.4122	3.7132	3.7292
224	12352	5419	262	0	13.4396	0.0000	2.3957	3.7427	3.7519
225	12437	5505	265	0	13.3912	0.0000	2.3785	3.7663	3.7713
226	12517	5578	274	0	13.3256	0.0000	2.3583	3.7955	3.7975
227	12604	5657	284	0	13.2773	0.0000	2.3410	3.8210	3.8174
228	12692	5734	300	0	13.2261	0.0000	2.3221	3.8405	3.8370
229	12780	5813	313	0	13.1805	0.0000	2.3046	3.8560	3.8541
230	12873	5899	323	0	13.1266	0.0000	2.2853	3.8705	3.8744
231	12983	5996	337	0	13.0696	0.0000	2.2654	3.8866	3.8964
232	13080	6090	341	0	13.0093	0.0000	2.2438	3.9029	3.9189
233	13151	6163	342	0	12.9409	0.0000	2.2250	3.9268	3.9466
234	13264	6270	350	0	12.8913	0.0000	2.2085	3.9451	3.9672
235	13346	6355	350	0	12.8149	0.0000	2.1870	3.9634	3.9982
236	13448	6449	359	0	12.7649	0.0000	2.1691	3.9704	4.0189
237	13544	6540	367	0	12.7087	0.0000	2.1473	3.9872	4.0397
238	13630	6605	390	0	12.6509	0.0000	2.1288	4.0073	4.0627
239	13720	6691	399	0	12.6248	0.0000	2.1132	4.0234	4.0705
240	13796	6761	409	0	12.5699	0.0000	2.0946	4.0428	4.0908
