step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
226	66115	3963	255	0	15.0716	0.0000	2.7341	1.4053	3.1428
227	66159	4004	266	0	15.0380	0.0000	2.7242	1.3999	3.1607
228	66201	4034	282	0	15.0159	0.0000	2.7177	1.3763	3.1762
229	66257	4091	288	0	15.0006	0.0000	2.7111	1.3410	3.1890
230	66338	4164	303	0	14.9576	0.0000	2.6998	1.3334	3.2035
231	66402	4230	310	0	14.9122	0.0000	2.6858	1.3216	3.2200
232	66475	4302	314	0	14.8689	0.0000	2.6754	1.3181	3.2368
233	66547	4380	315	0	14.8191	0.0000	2.6643	1.3219	3.2551
234	66596	4434	319	0	14.7639	0.0000	2.6529	1.3122	3.2753
235	66663	4486	339	0	14.7317	0.0000	2.6459	1.3090	3.2939
236	66735	4560	344	0	14.7032	0.0000	2.6358	1.3110	3.3111
237	66803	4624	356	0	14.6520	0.0000	2.6241	1.2926	3.3298
238	66888	4698	370	0	14.6095	0.0000	2.6125	1.2949	3.3486
239	66941	4731	396	0	14.5631	0.0000	2.6016	1.2791	3.3681
240	67015	4801	406	0	14.5475	0.0000	2.5954	1.2592	3.3832
241	67098	4881	414	0	14.5047	0.0000	2.5834	1.2474	3.3991
242	67188	4966	426	0	14.4584	0.0000	2.5725	1.2445	3.4167
243	67258	5045	428	0	14.4065	0.0000	2.5594	1.2403	3.4361
244	67348	5136	434	0	14.3573	0.0000	2.5494	1.2424	3.4560
245	67417	5212	435	0	14.3036	0.0000	2.5350	1.2287	3.4774
246	67497	5288	442	0	14.2553	0.0000	2.5267	1.2183	3.4988
247	67580	5363	455	0	14.2129	0.0000	2.5153	1.2170	3.5198
248	67660	5441	469	0	14.1729	0.0000	2.5049	1.2109	3.5398
249	67730	5505	482	0	14.1339	0.0000	2.4939	1.2018	3.5591
250	67824	5593	495	0	14.1024	0.0000	2.4839	1.2173	3.5764
251	67914	5667	520	0	14.0576	0.0000	2.4708	1.2102	3.5945
252	68020	5766	532	0	14.0294	0.0000	2.4609	1.2279	3.6108
253	68119	5862	540	0	13.9689	0.0000	2.4466	1.2270	3.6302
254	68229	5971	544	0	13.9141	0.0000	2.4357	1.2250	3.6512
255	68321	6066	551	0	13.8623	0.0000	2.4229	1.2251	3.6730
256	68421	6158	564	0	13.8137	0.0000	2.4119	1.2359	3.6948
257	68533	6273	565	0	13.7740	0.0000	2.4019	1.2322	3.7156
258	68635	6365	579	0	13.7187	0.0000	2.3885	1.2410	3.7378
259	68764	6490	591	0	13.6831	0.0000	2.3786	1.2448	3.7581
260	68872	6583	613	0	13.6258	0.0000	2.3627	1.2632	3.7804
261	69015	6711	632	0	13.5883	0.0000	2.3536	1.2990	3.8003
262	69154	6845	644	0	13.5388	0.0000	2.3379	1.3067	3.8212
263	69282	6958	663	0	13.4847	0.0000	2.3242	1.3328	3.8426
264	69418	7088	673	0	13.4467	0.0000	2.3111	1.3711	3.8624
265	69552	7210	692	0	13.3917	0.0000	2.2969	1.3853	3.8833
266	69693	7353	695	0	13.3462	0.0000	2.2849	1.3811	3.9037
267	69823	7471	713	0	13.2834	0.0000	2.2708	1.4264	3.9265
268	69943	7582	725	0	13.2383	0.0000	2.2600	1.4662	3.9485
269	70077	7718	729	0	13.1953	0.0000	2.2489	1.4933	3.9696
270	70218	7850	745	0	13.1376	0.0000	2.2351	1.5204	3.9923
271	70367	7985	766	0	13.0949	0.0000	2.2230	1.5450	4.0142
272	70515	8115	791	0	13.0469	0.0000	2.2081	1.5719	4.0362
273	70676	8275	800	0	13.0078	0.0000	2.1954	1.6080	4.0566
274	70832	8427	813	0	12.9517	0.0000	2.1812	1.6780	4.0783
275	71005	8585	840	0	12.8954	0.0000	2.1664	1.7416	4.1006
276	71175	8754	847	0	12.8499	0.0000	2.1529	1.8156	4.1225
277	71351	8927	857	0	12.7936	0.0000	2.1383	1.8577	4.1453
278	71525	9092	872	0	12.7351	0.0000	2.1221	1.9053	4.1692
279	71693	9251	888	0	12.6849	0.0000	2.1087	2.0020	4.1924
280	71870	9414	908	0	12.6443	0.0000	2.0958	2.0596	4.2136
281	72060	9599	922	0	12.5970	0.0000	2.0823	2.1292	4.2349
282	72263	9783	947	0	12.5400	0.0000	2.0667	2.1737	4.2577
283	72497	10012	954	0	12.4842	0.0000	2.0518	2.2613	4.2813
284	72717	10226	966	0	12.4110	0.0000	2.0333	2.3281	4.3083
285	72934	10443	971	0	12.3458	0.0000	2.0187	2.4085	4.3356
286	73156	10649	989	0	12.2729	0.0000	2.0023	2.5367	4.3651
287	73398	10879	1004	0	12.2193	0.0000	1.9881	2.6310	4.3930
288	73596	11065	1021	0	12.1590	0.0000	1.9714	2.7188	4.4213
289	73825	11264	1056	0	12.1123	0.0000	1.9570	2.8174	4.4467
290	74060	11489	1075	0	12.0689	0.0000	1.9430	2.8954	4.4701
291	74292	11695	1106	0	12.0182	0.0000	1.9284	2.9612	4.4927
292	74550	11931	1131	0	11.9734	0.0000	1.9141	3.0333	4.5143
293	74771	12147	1144	0	11.9188	0.0000	1.8978	3.0934	4.5362
294	75015	12376	1165	0	11.8617	0.0000	1.8824	3.1546	4.5587
295	75259	12608	1186	0	11.8017	0.0000	1.8677	3.2277	4.5828
296	75510	12853	1199	0	11.7473	0.0000	1.8521	3.2846	4.6066
297	75786	13118	1215	0	11.6872	0.0000	1.8367	3.3519	4.6312
298	76072	13388	1240	0	11.6180	0.0000	1.8206	3.4315	4.6581
299	76343	13641	1269	0	11.5558	0.0000	1.8048	3.4719	4.6859
300	76642	13937	1274	0	11.4990	0.0000	1.7887	3.5475	4.7126
