time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
117.0	6916	20	20	7114	19	1082	998	7
117.0	6905	14	14	7115	14	1502	1297	9
117.0	6923	13	14	7116	11	923	313	9
117.0	7008	18	14	7117	19	1234	928	7
117.0	6918	24	19	7118	28	913	946	6
118.0	6896	23	24	7119	19	906	766	8
118.0	6899	23	17	7120	25	1028	1073	8
118.0	6889	22	18	7121	24	579	976	9
118.0	6930	15	14	7122	16	1022	1188	5
118.0	6974	12	13	7123	11	907	1459	6
118.0	6941	30	26	7124	32	713	907	10
118.0	6982	15	15	7125	13	1233	495	10
118.0	6904	23	23	7126	23	1329	1131	9
118.0	6933	31	27	7127	32	943	929	7
118.0	6987	9	6	7128	12	1033	1303	8
118.0	6935	34	30	7129	34	1304	1551	8
118.0	6916	20	18	7130	22	1082	998	8
118.0	7031	15	17	7131	10	999	971	7
118.0	6971	8	5	7132	11	917	1219	7
119.0	6908	32	33	7133	31	957	1139	7
119.0	6930	14	11	7134	15	1022	1188	6
119.0	6981	10	15	7135	5	1232	901	10
119.0	6913	23	25	7136	20	977	1183	7
119.0	7031	17	18	7137	16	999	971	8
119.0	6933	27	26	7138	25	943	929	8
119.0	6987	6	6	7139	6	1033	1303	9
119.0	6964	19	16	7140	21	1234	1052	5
119.0	6974	13	7	7141	18	907	1459	7
119.0	6889	18	14	7142	22	579	976	10
119.0	6883	8	10	7143	6	1050	1073	7
119.0	6961	15	15	7144	15	935	1029	6
120.0	6888	9	9	7145	9	1102	1175	10
120.0	7104	22	32	7146	11	1269	976	7
120.0	6929	24	25	7147	22	1092	1417	8
120.0	6945	15	17	7148	12	1112	1112	7
120.0	6964	16	10	7149	20	1234	1052	6
120.0	7080	24	22	7150	24	947	1042	7
120.0	6896	24	20	7151	28	906	766	9
120.0	6974	7	8	7152	6	907	1459	8
120.0	6930	11	7	7153	15	1022	1188	7
120.0	7011	10	9	7154	11	1099	889	8
120.0	6948	9	8	7155	8	1218	823	10
120.0	6955	23	24	7156	22	953	1235	6
120.0	6966	17	18	7157	15	1268	961	6
120.0	6946	10	11	7158	9	938	1062	8
120.0	6983	21	15	7159	26	1204	1322	8
121.0	6953	21	23	7160	19	1464	1723	9
121.0	6992	27	23	7161	28	719	703	8
121.0	6928	13	11	7162	15	1024	1457	9
121.0	6921	14	14	7163	14	1525	850	10
121.0	6954	11	9	7164	13	1234	1103	8
121.0	7107	14	15	7165	13	1111	1233	8
121.0	6911	14	14	7166	13	1234	946	7
121.0	6963	16	18	7167	14	1232	1326	10
121.0	7080	22	20	7168	24	947	1042	8
121.0	6983	15	17	7169	12	1204	1322	9
121.0	7002	26	25	7170	24	1304	1511	8
122.0	6996	14	14	7171	14	1424	1232	9
122.0	6937	16	14	7172	18	724	510	10
122.0	6943	15	12	7173	17	753	460	9
122.0	6905	14	10	7174	17	1502	1297	10
122.0	6988	17	20	7175	12	1253	1166	9
122.0	6999	22	20	7176	23	1401	566	7
122.0	6925	24	18	7177	30	1029	1117	7
122.0	6977	14	13	7178	15	981	938	8
122.0	6901	32	22	7179	40	749	904	10
123.0	6884	11	10	7180	12	681	503	10
123.0	6903	18	13	7181	23	1513	1046	8
123.0	6991	14	13	7182	13	1295	1097	7
123.0	7019	21	24	7183	17	1167	765	8
123.0	6934	18	18	7184	18	1212	1555	5
123.0	6960	10	10	7185	10	1252	197	8
123.0	6900	22	19	7186	25	1234	1020	6
123.0	6999	20	18	7187	19	1401	566	8
123.0	6942	17	16	7188	15	1459	950	7
123.0	6890	26	33	7189	19	1037	1174	9
123.0	6929	25	24	7190	26	1092	1417	9
123.0	6925	18	19	7191	16	1029	1117	8
123.0	7052	22	23	7192	21	890	626	10
123.0	6906	12	16	7193	8	1398	395	9
124.0	6880	14	9	7194	18	1309	1135	9
124.0	6882	14	12	7195	15	829	1802	9
124.0	6997	11	10	7196	11	787	1434	7
124.0	6884	10	7	7197	11	681	503	11
124.0	7071	18	19	7198	17	946	897	8
124.0	6890	33	25	7199	39	1037	1174	10
124.0	6935	30	23	7200	35	1304	1551	9
124.0	7063	18	15	7201	20	1116	960	6
124.0	6925	19	16	7202	21	1029	1117	9
124.0	6919	20	15	7203	25	1494	1684	7
124.0	6967	14	12	7204	16	1191	870	7
